,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CHN_C20,85.1367,0.4147,11.9986,12.6437,2.5865,6.1349,7.5762,9.2155,28.7141,11.2087,188.1332,25.9305,93.3602,7.2994,20.1719,7.2992,1.0438,3.9681,4.8736,12.4892,1.7129,7.5398,4.3515,0.4238,42.3365,11.1919,2.4812,0.1,0.1778,2.6888,0.7284,1.8138,3.9649,1.5824,2.166,4.32,2.1997,10.2985,12.1881,8.9152,6.4821,21.6635,1.4447,11.7165,0.0,115759.1267,539.7065,9693.3185,17455.1885,1788.789,7238.868,53805.676,12070.3368,31782.7023,7675.7114,402318.3474,9773.0769,128874.11,56592.5444,22455.617,24044.8248,28461.9757,38793.4935,16055.4515,6789.9826,2384.0642,11390.9271,980.7684,6369.4948,82046.9669,1213.8711,1450.2707,165.6752,436.189,2350.3203,265.9529,1719.4136,2181.3172,29.4206,2839.986,441.7988,744.4782,39774.3262,1286.5999,4790.9604,6590.9844,28899.2969,1284.0309,5609.1148,0.0,96.7414,0.0494,0.5463,1.9472,0.5533,44.0468,63.5757,37.0881,100.5359,42.7087,1138.5969,128.7143,521.5378,50.7191,62.0818,54.4596,29.4745,23.1869,71.254,128.7932,10.0262,31.1894,3.3396,9.4366,118.4299,24.3198,2.3031,0.5875,0.2311,1.4551,0.318,12.1376,2.2715,0.1715,0.448,0.9049,0.7189,12.2122,42.1806,20.2816,7.3298,49.3066,5.5029,28.7487,0.0,91.5258,0.1583,34.5705,15.2326,3.401,95.1612,31.6033,2.8875,34.069,66.6414,311.614,57.715,156.9985,23.6096,18.3389,13.3271,19.3356,23.96,6.6459,70.8209,1.008,27.1824,30.3867,4.1917,16.8674,18.9342,34.7731,0.1256,0.0619,2.7793,0.3048,18.4579,4.975,0.6542,0.2636,0.2407,12.3511,13.1152,18.9493,13.8505,5.6328,26.493,5.2098,5.8536,0.0,695.2632,0.0,175.2402,37.3482,47.9504,104.1552,192.3487,48.61,359.8302,125.4081,3317.7305,372.4882,1166.1072,79.4933,44.5667,179.4968,45.4647,53.8614,85.3752,150.5108,27.7974,149.7532,43.2984,24.8395,250.8873,69.633,9.1054,0.2298,0.0422,29.3554,3.3012,9.4612,22.595,11.6146,20.3127,8.2375,201.209,212.1995,143.2194,498.7614,104.1895,203.7825,8.036,80.4191,0.0,62390.690199999975
CHN_C21,0.2479,0.073,0.0855,0.0455,0.0221,0.6467,0.0006,0.0096,0.0085,0.0064,0.1144,12.7325,0.0207,0.0,0.0051,0.0024,0.0043,0.002,0.0077,0.0091,0.005,0.0482,0.0552,0.0043,0.0535,0.0406,0.0254,0.0093,0.0002,0.0282,0.0027,0.0062,0.1006,0.0103,0.0,0.0147,0.1144,0.0166,0.0185,54.048,0.5115,22.3204,0.1074,0.2734,0.0,14952.4863,813.7587,64.7782,43.0454,9.422,504.5328,87.0599,0.288,242.291,4.1284,4064.6305,84883.5861,246.3999,389.8367,151.3924,143.5756,343.9781,38.8576,291.2849,4.8619,7.4357,54.7066,48.2596,89.6448,1420.2985,108.4827,165.2803,25.0782,32.4023,44.7631,82.5433,32.7713,9.9486,384.5023,65.3798,71.8661,52.2129,2621.8912,201.9308,97.106,119.8539,122913.5146,4.9003,310.2206,0.0,0.1024,0.0,0.0,0.0,0.0003,0.0625,0.0,0.0,0.002,0.0,1.3458,13.9333,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.045,0.002,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.0024,0.0,0.0235,0.0,0.0,0.0,0.0,0.0,0.2021,0.0088,0.0,0.0,19.4387,0.0,0.0,0.0,2.6778,0.0029,0.0,0.0097,0.0025,3.7475,0.0516,0.0656,0.0886,0.0008,0.3,37.0496,0.0745,0.0643,0.0003,0.0734,0.1759,0.0094,0.1311,0.0016,0.0,2.1073,0.0,0.0,0.0002,0.1541,0.0197,0.0,0.0,0.1065,0.0,0.0205,0.0001,0.0,0.0001,0.1483,0.2399,1.5198,0.301,4.2192,0.2348,55.1777,0.1128,0.1835,0.0,7.9571,0.0,0.0,0.0,0.0,2.8588,0.0,0.1854,0.0,0.0,0.0,257.5626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7754,3.6217,0.0,0.0,0.0,0.0,0.0,0.0161,0.0,0.0,0.0027,0.0,0.0,19.8308,0.0,19.8222,0.0749,289.0504,2.1327,0.1412,0.0,2972.111200000007
CHN_C22,84.6133,4.7533,23.405,13.2524,6.7925,108.1298,13.7097,25.1866,52.3793,13.0978,30.4982,8.5545,221.241,21.9531,23.0404,32.9795,11.0709,4.9632,19.8821,235.8038,7.3006,51.6189,9.8494,1.0736,491.932,86.6652,35.0598,1.0815,2.4814,33.0927,8.2211,17.828,2.4173,1.138,2.7619,7.3734,3.8525,14.0408,8.4974,27.3028,6.9652,13.1735,16.641,12.6355,0.0,9196.2274,115.0504,1604.594,3364.3604,926.2806,12713.2602,11913.7494,2134.0256,10298.682,581.5713,35369.1393,1251.4977,93443.7053,14080.7915,2279.323,9520.9281,33709.9992,38349.4909,29351.9098,24131.1338,4976.7732,10627.4266,314.0737,5267.5261,38469.1897,6131.4444,8582.5293,36.6121,48.0479,752.6829,518.7178,1012.6674,130.163,893.8369,281.3432,75.8338,386.6835,4268.7311,618.6596,366.0777,23.385,1441.3671,399.9677,1214.139,0.0,4.9868,0.0166,0.1081,0.09,0.1352,55.1781,10.1406,2.5154,24.0794,2.1254,32.5899,15.8857,173.3403,7.7624,2.7158,24.9873,20.3987,43.1289,122.5666,314.261,10.1537,41.0722,5.1301,9.4731,271.8284,84.5855,8.0147,0.0289,0.0974,5.9689,1.004,2.1198,0.1499,1.7444,0.6164,0.4487,1.6352,14.5513,10.2292,8.8933,1.04,14.8893,0.9651,1.5537,0.0,13.8911,0.0104,0.4936,0.2984,1.8583,132.1358,22.0909,0.8334,26.3015,2.4482,28.281,4.8723,44.2576,8.1506,3.7545,17.2849,88.7954,39.7178,20.2542,504.3401,7.6473,66.7121,1.1716,4.5004,136.492,197.5569,39.193,0.3964,8.344,11.2131,1.8992,28.7176,0.0403,0.0081,0.0106,0.8492,1.6122,0.5905,5.0073,10.5415,0.7315,20.969,2.8392,4.9714,0.0,78.0324,0.0,37.8012,44.6735,71.776,917.7006,23.3446,39.0029,192.5923,10.8083,548.6211,194.3114,973.638,67.7541,104.7577,213.8739,74.758,96.3596,437.7671,1241.2915,169.1373,561.168,2.1211,18.0415,1642.9169,1076.1029,44.2792,0.04,1.5195,42.579,208.0122,284.6185,134.5062,176.3487,62.1945,23.7567,33.921,286.6998,214.5065,531.3094,91.0667,553.2824,9.97,72.2885,0.0,31784.863099999955
CHN_C23,0.4691,0.1492,3.1319,6.1129,12.9633,9.5058,0.1913,4.7175,2.8962,1.9687,4.3897,0.392,7.512,176.133,18.7107,9.4979,0.5278,2.7069,3.5779,56.7263,9.2562,3.4271,0.0795,0.1089,581.6398,0.6966,0.0479,0.0128,0.0038,0.0981,0.0193,3.434,0.3303,0.1621,0.2762,0.4624,0.6934,1.5916,1.2548,0.9167,0.7913,3.0836,0.3231,0.5091,0.0,352.1904,107.1224,1601.0848,4058.5712,1014.5008,5374.0322,604.742,468.2938,538.1027,1801.3888,6773.2917,2503.6629,2575.9403,169250.2227,27778.7561,7081.3699,15665.5164,25076.6304,7442.3824,11675.1164,788.4204,2122.9272,601.417,1175.7445,530911.6834,236.0931,635.5429,45.9276,170.0389,411.3853,533.2891,127.4399,520.0851,191.6093,118.5955,74.7706,103.8752,2531.3143,95.7714,2120.1859,888.0304,307.5842,351.9308,13.4566,0.0,7.7155,0.0,0.0431,0.1995,0.1204,9.1644,2.614,20.6054,0.181,0.1671,17.1211,10.9703,9.2214,145.4521,10.8895,13.4808,13.1063,13.4776,14.323,43.0083,1.5945,14.9151,22.2597,2.0779,507.3504,3.5411,0.781,0.084,0.0,2.0684,0.1614,3.7521,0.0,3.0158,0.0,0.0,1.2231,2.2965,10.0879,7.7419,0.4751,1.7041,1.7046,3.9119,0.0,2.0631,0.2325,0.3326,1.1562,7.1412,38.2738,0.3991,0.0767,0.39,0.9686,5.6014,0.3051,3.8424,82.7495,2.4261,4.0526,5.1627,5.7965,1.2918,66.3653,0.1912,3.8443,1.0422,0.7893,330.8414,8.9147,1.8419,0.0029,0.0,0.4844,0.0,7.5591,0.0013,0.0018,0.0006,0.0916,0.9034,0.646,0.6231,1.6722,0.1601,1.6936,0.0594,0.5411,0.0,4.888,0.0345,63.9381,13.2084,49.6527,244.3175,6.0212,40.5832,21.5925,0.3913,83.7949,37.9365,84.8149,623.0591,172.9617,74.3664,17.1435,89.1804,126.9912,323.6156,16.8783,55.57,2.8835,8.2392,3600.9963,80.3087,2.6766,0.0,0.0,9.0194,1.8757,93.5367,21.9483,113.1922,38.8291,6.4189,7.35,149.369,80.8969,270.8318,24.455,223.1629,6.8831,41.278,0.0,23521.29099999999
CHN_C24,7.2815,0.2081,56.888,11.456,40.2284,0.3433,0.2006,2.0481,3.1637,0.0044,5.0813,0.0287,7.1096,8.4758,550.1778,263.0764,4.3707,49.7269,145.3938,104.3493,34.9983,37.2569,0.1497,0.0493,135.0061,2.693,0.3553,0.1999,0.001,1.5963,0.0107,0.1855,0.4414,0.0429,0.0,0.055,0.0119,1.2299,1.6197,0.0741,1.1921,3.5489,0.359,1.1952,0.0,21.6745,4.3828,14845.4524,3862.1584,1492.6566,148.5778,280.1677,241.5769,6636.7449,40.2999,8038.7946,75.2013,2783.6697,17130.7554,449657.2557,163149.7912,30660.6667,179886.549,158716.0879,54575.0858,15669.3808,17480.744,421.0076,3756.0904,319056.2712,182.8746,1479.6625,223.9461,114.8059,390.2209,98.2627,1.4695,26.0189,0.0874,0.0916,20.8561,2.3884,957.5887,25.6955,0.0494,44.7963,0.0143,21.156,169.4582,0.0,0.793,0.0,1.0096,0.624,0.1811,3.1966,0.2132,1.0777,3.459,0.8136,22.6861,1.5395,9.3598,2.1896,485.2338,243.1661,22.2369,82.1948,209.2709,271.7183,18.1123,53.0665,7.7144,1.7553,50.7641,14.9828,3.8272,0.0217,0.0648,2.4733,0.2752,0.0188,0.1917,0.8291,0.1155,0.0,0.0153,2.9665,0.9043,1.2392,0.0343,0.0251,0.059,0.3063,0.0,2.6026,0.0087,0.3687,0.3484,1.2911,0.2999,0.2809,0.0585,1.0311,0.4415,0.616,0.054,2.3768,3.0958,163.0822,129.7613,19.116,78.4705,56.0553,202.53,17.94,19.5674,2.0687,0.7366,98.054,4.4333,0.0631,0.0,0.1675,1.0813,0.0056,0.6834,0.4554,0.0125,0.3181,0.0,0.3186,0.3437,1.0416,0.6018,0.0129,0.1314,0.0317,0.3251,0.0,1.5978,0.0,173.1575,9.3758,12.9229,84.4191,3.587,7.015,13.3245,0.0,16.7936,0.0,24.7381,11.3517,1516.8285,1326.206,58.3104,237.0527,654.6882,515.1513,181.301,136.7788,4.7431,8.6654,131.3338,31.1352,19.068,0.0,0.015,6.2238,0.1522,1.6894,69.3457,14.8791,9.1167,0.0112,25.3303,24.472,10.3635,19.941,3.0791,6.1719,4.2852,5.0681,0.0,61961.64950000002
CHN_C25,31.7772,2.7663,74.7576,23.9361,10.2421,81.1479,2.2773,19.4175,11.6259,8.2228,8.6948,1.9596,24.5666,18.8845,38.9119,290.5824,19.1762,20.7288,116.9372,667.2702,71.1883,55.866,9.1221,6.7074,1872.7226,31.438,23.5281,0.7943,1.3235,13.6183,3.0662,29.6206,14.0136,11.5817,22.6974,35.9232,52.6124,73.946,92.4875,57.2334,20.8945,61.2824,28.1017,24.7819,0.0,671.2373,40.3259,8443.5597,9671.6033,791.9747,3047.7645,1006.4583,4070.7912,1561.622,181.2768,5132.345,640.6669,6275.0484,24762.4998,9198.8952,79115.3474,17834.3427,33141.9397,50396.4996,16123.8227,6190.8666,7562.6126,323.2403,1957.3924,122602.1203,849.6982,445.2509,319.2337,49.1513,2709.5578,145.8466,222.1984,48.0581,50.3367,46.9898,80.3345,1369.3556,37682.3345,1825.6495,1254.0746,727.8759,94.832,77.542,890.6236,0.0,6.241,0.1745,1.5207,1.0566,0.2825,15.9195,9.2379,4.7034,1.772,5.5544,17.8456,5.4866,26.7291,5.9568,21.3165,560.679,36.1542,72.4696,332.7675,385.4233,85.4776,115.4176,16.7713,20.4003,326.2715,36.6788,6.1814,0.2774,0.0702,9.831,1.1225,2.9317,0.6352,1.8943,0.4229,0.4762,5.3441,3.4127,15.1262,12.3044,1.752,3.0421,0.6009,2.148,0.0,24.1185,0.0006,18.3528,16.0277,30.1423,71.4189,5.4959,1.1542,1.1915,19.396,11.9125,0.2583,19.9943,9.1522,140.7659,218.8353,95.317,95.9122,90.1081,708.0856,15.9144,38.968,4.0734,14.03,539.653,46.3999,3.5171,0.0,0.2805,11.1694,0.0899,8.7955,10.1128,3.9228,0.0003,0.0138,5.3191,1.5376,13.2762,7.3088,8.3044,5.1797,1.7074,7.1792,0.0,61.5592,1.1023,72.3404,22.6171,47.243,392.9889,18.8826,71.0413,176.8336,6.494,236.7623,21.6217,190.1222,80.081,301.4033,1121.0725,148.4664,239.3091,663.9641,1804.5028,307.9375,225.55,5.2472,60.2972,2022.0628,170.9862,67.0453,45.8805,8.0147,30.3105,36.1064,84.7961,55.4417,129.0325,77.5249,11.5683,58.4977,141.7598,115.7921,346.217,22.8176,64.4216,21.7161,45.0378,0.0,38093.76209999998
CHN_C26,23.7786,4.1272,97.5443,4.3557,76.9007,6.9969,0.5619,1.7054,16.6309,1.852,2.4654,2.5563,4.4256,1.5125,1.1854,7.3304,921.0289,129.2047,160.5428,424.3605,37.5746,14.3642,5.797,5.6066,1082.1088,38.6509,18.3813,4.0068,0.8222,14.4135,4.0884,3.0083,138.212,1017.4835,93.0967,28.9293,5.9339,150.3955,36.9507,158.0471,130.107,526.7546,30.5454,11.8449,0.0,144.3527,17.1362,2534.2229,707.6123,265.3651,164.8878,157.1432,115.5853,366.2007,796.691,1376.3406,145.1017,550.7433,858.4148,879.6332,1291.0709,393615.8834,35989.7347,40883.8238,13894.9799,6796.2274,2004.1294,12991.4091,719.5751,6651.0571,12425.766,579.4189,54.3109,78.4527,412.5861,153.2429,96.7584,191.0898,12317.1699,32631.4117,812.9833,604.0375,59399.1079,1940.8313,2232.841,2820.8843,393.3843,125.5989,4075.2311,0.0,0.9684,0.1416,0.1329,0.6781,0.4693,13.4846,3.1915,0.9152,86.8433,7.8738,35.1777,31.5419,17.6853,7.7059,25.4361,74.0777,2837.3299,1072.1702,985.5897,294.3959,35.5645,906.4331,128.0866,42.8307,52.3757,398.6918,8.993,3.5633,1.0013,19.2451,36.4898,17.9802,70.7843,436.174,214.5787,56.9376,3.7791,530.9252,104.9203,439.3734,74.0719,119.0247,60.3644,79.6706,0.0,1.3646,0.475,3.4603,17.8009,8.199,19.9571,11.7521,3.2852,27.213,12.605,25.0373,8.6601,18.7769,13.521,36.4643,48.8897,15271.2473,276.4914,92.6837,1151.3846,16.8663,287.6051,13.5679,15.7688,139.4522,163.1161,1.3499,0.0001,3.5158,192.8109,1.0679,37.6954,69.7449,771.3932,60.1051,9.0369,52.0299,66.4898,70.6869,80.3378,43.9868,32.1956,7.5812,7.1432,0.0,20.8564,0.0,10.2877,1.4884,71.9108,442.604,96.5541,139.5043,376.3854,24.9764,852.7484,30.0968,393.5213,174.3217,535.6088,912.439,5452.8419,905.6087,1607.4599,3414.2838,2680.8908,677.4454,14.5467,145.4828,1032.4116,2548.0382,71.2422,0.5189,2.5255,75.3321,0.2249,66.8091,783.8109,2973.3466,1646.8415,376.778,96.4063,2892.7518,669.8681,3668.4411,267.8508,1349.7112,20.222,624.9392,0.0,122105.08749999995
CHN_C27,40.7338,3.1688,28.8896,10.4294,28.8719,21.5026,0.9998,15.7328,15.8475,7.9816,7.7399,1.6768,6.1582,9.1477,41.2705,20.2369,64.3128,151.7396,38.2594,106.2226,2.7927,8.7179,8.0502,4.8886,981.0846,29.3866,18.4971,3.5239,0.7817,19.5556,4.0358,11.474,12.3239,75.6285,29.5861,25.4071,38.9167,54.3526,84.5049,14.7563,36.9648,108.4572,14.8388,30.1971,0.0,218.6084,22.0632,2366.0612,3133.8915,138.4794,448.5671,467.6064,172.2736,310.6721,451.388,1948.8912,76.798,930.9029,2014.1069,1769.758,2639.1459,50214.6758,126171.788,59286.0643,18806.4441,15410.235,2979.6139,32125.0905,4956.4699,96841.2832,37814.0725,686.1903,262.7556,158.6798,244.7613,83.8728,99.6972,451.0334,19740.7515,5404.0601,108.1901,890.0409,41561.2986,1935.9138,1634.9031,13.5904,826.703,392.7947,1224.7295,0.0,6.495,0.0,0.6792,0.443,0.1415,4.3711,1.9652,0.6547,4.3288,1.9148,13.2098,1.6001,14.7628,9.9067,23.2187,47.5468,90.8283,1313.9883,534.1273,419.5328,32.0868,163.9795,237.3224,6.5595,948.5367,50.7161,17.9597,0.0849,0.0716,15.5031,3.4434,51.3453,0.5326,18.9611,2.3956,1.2985,2.7762,5.3758,24.2821,13.6188,1.6734,6.3474,3.5216,43.914,0.0,20.0505,0.8178,9.2031,32.4526,8.4456,7.4689,3.6422,9.124,1.3552,6.6026,5.5608,1.0083,25.9135,10.2577,41.5661,50.0614,798.7069,755.2126,132.5556,1039.4554,19.1389,75.6193,142.9033,3.345,488.304,108.9539,37.9428,0.0001,3.6283,0.9018,1.3521,7.3092,17.6701,60.5832,0.1745,0.3144,47.4515,4.2627,7.4404,6.2827,4.6534,2.5998,1.4137,2.8807,0.0,238.3789,0.2216,30.0515,5.2575,67.5228,114.6334,6.7603,95.8651,74.527,1.328,126.3088,12.359,182.6871,23.4307,422.5824,336.7971,309.017,1232.16,1976.2961,769.7037,368.4495,204.4886,2.9601,96.2599,4982.4677,259.4606,32.5509,3.0042,0.3906,67.1404,0.6186,140.3707,0.9966,612.6681,225.2439,21.5419,124.564,608.3267,362.1681,682.6059,144.1597,201.6939,46.8689,149.0812,0.0,61745.859899999974
CHN_C28,25.8692,2.9409,181.1394,66.9668,74.9869,29.0585,1.1917,10.1853,16.1948,7.1852,8.7619,1.6027,7.2926,9.0451,14.3399,16.6198,2.9174,3.5446,353.1897,31.2329,26.3884,15.8289,8.2892,1.7623,322.9074,16.8012,4.2628,1.086,0.4762,10.7164,2.5907,13.0896,27.1287,2.6212,5.2697,8.2474,12.8123,16.8987,25.8678,23.6132,10.1333,35.3583,17.3163,8.9814,0.0,8725.6215,1442.2436,20195.8262,22804.121,2177.2101,2821.1212,5059.1592,2299.3332,3570.9288,2664.6276,12310.731,1200.5371,3025.9247,24954.0522,30551.2138,25140.6098,13559.3195,33969.7639,241008.9368,42632.2416,13701.9054,3589.0723,3337.7643,1620.8684,26220.7244,911.9074,1532.6942,3297.5696,3468.7086,5577.9541,405.484,132.831,34.0042,92.6095,9.838,1178.4733,489.8096,1111.2541,112.5467,235.652,358.7157,10973.5156,22.1673,102.0606,0.0,50.2667,0.0519,3.2419,1.9184,0.7408,27.7107,7.4456,0.0943,9.4444,3.9176,16.2399,2.073,12.286,8.3977,16.9167,91.2998,17.1532,66.2296,1538.8964,567.6624,42.5767,98.148,20.7731,21.0003,117.6146,38.9002,4.2871,5.7238,0.119,2.568,1.1971,10.3566,0.4244,3.4215,1.6135,0.8742,26.106,8.2111,6.4532,8.4638,1.1852,22.1994,1.5431,2.193,0.0,9.532,0.4244,19.4414,17.9611,22.6774,54.9838,22.8697,1.6613,11.1187,13.6564,8.0438,1.7746,12.0768,12.1172,29.8119,24.6927,211.7419,70.1944,325.0298,462.802,19.5525,53.7907,2.5725,3.1618,176.2681,92.9746,122.9468,2.7356,1.7609,41.1848,0.1581,1.7163,1.8026,0.9605,1.4211,0.0077,1.3892,0.6529,9.528,6.4645,0.6244,1.3959,1.0652,7.8389,0.0,228.1045,0.0,578.5323,135.5256,295.2983,183.544,1.8176,29.2019,96.3238,0.5257,198.3946,0.9561,102.1716,10.9656,97.2726,213.6149,20.8595,78.2311,1983.6149,1296.9793,237.1029,194.9427,36.7257,170.4902,1856.9841,244.5037,39.8858,1.226,0.4533,161.8197,6.1965,46.7405,84.656,121.9549,94.6669,6.867,5.6779,115.3388,218.4594,200.062,156.6054,47.6764,6.1714,89.5965,0.0,34234.31250000001
CHN_C29,2.2416,0.182,4.3724,0.3705,0.1287,1.1207,0.065,0.0233,0.8172,0.3145,0.3683,0.0902,0.19,0.2026,0.5404,4.7213,0.0954,0.0514,1.7412,472.7577,14.4367,4.0552,0.2203,0.0098,1.8878,14.701,17.4718,0.2724,0.5673,13.1944,3.1693,1.4811,0.9116,0.0774,1.6714,2.7054,1.7111,4.8007,5.914,10.6175,1.9115,5.5595,2.1027,3.0826,0.0,1213.5662,157.0853,449.7197,3073.4354,177.9659,134.0578,69.2191,13.5079,87.6762,73.5846,250.1346,15.1136,79.2225,5845.1718,592.1301,1064.5299,745.6228,249.5507,24898.3752,302829.4721,549.7741,413.5655,82.5227,1260.6986,2248.1363,14421.8973,76183.4229,42.482,61.6473,962.418,1670.0522,425.6395,170.973,1120.0714,3252.0293,718.1262,143.8455,30036.7022,5517.9876,10515.9691,4.0231,405.0491,727.344,4163.0041,0.0,1.2615,0.0,0.0044,0.0087,0.0055,0.1072,0.0185,0.0949,0.0684,0.0205,0.1897,0.1234,0.4107,0.151,0.0773,1.3122,0.1116,1.658,32.5082,480.671,2.2239,0.7805,0.4139,1.0796,0.1391,14.525,4.2955,0.0206,0.005,2.6002,0.012,0.0039,0.0171,0.0045,0.0,0.0,0.0,0.3725,0.0382,0.5719,0.0,0.0,0.0642,0.0,0.0,1.1998,0.0175,0.3541,2.0415,0.6161,3.8205,0.937,0.2189,0.1249,0.1165,1.1781,0.5737,0.5289,0.7996,1.2711,1.2577,0.9525,1.859,5.0572,975.9436,3.1975,3.3912,0.4858,0.6893,11.5497,20.2879,37.0841,0.0065,0.5953,0.6625,0.2377,1.3108,1.5248,1.6679,0.0895,0.0082,3.7066,1.9486,3.5337,1.3977,0.6226,0.394,0.374,1.6054,0.0,19.0271,0.5325,24.3608,12.7867,11.4437,51.324,1.5629,12.4771,26.2918,0.3492,25.1709,3.7226,10.461,12.5369,20.3473,22.4108,8.2293,6.9825,322.391,2743.2207,66.8845,18.6931,0.8117,22.5084,41.26,540.8588,71.4977,0.7472,0.1441,57.4741,30.7397,10.0366,31.2702,5.7774,3.7638,1.32,0.0,58.7182,140.7906,124.9678,32.7021,35.2709,2.2214,16.2805,0.0,9120.7978
CHN_C30,0.9419,1.691,0.8453,0.447,0.0084,1.0766,0.047,0.0238,0.7872,0.3566,0.4305,0.1048,0.354,0.5052,0.6826,0.0184,0.0702,0.1601,8.2717,1.6099,151.7156,0.7816,0.3094,0.2413,0.0374,6.8993,4.5569,0.1596,15.154,11.476,1.494,5.8842,0.5349,0.0316,0.9361,1.3995,1.0904,0.3444,3.6472,5.4084,1.1407,3.4461,7.7242,1.8899,0.0,103.6279,255.9096,21.3596,23.7973,0.7816,3.1223,1.457,1.0474,1.5565,17.8864,11.689,1.3249,2.4881,15.5419,8.7551,7.37,19.0172,14.3767,458.9806,10281.1237,37732.2089,824.7862,0.7537,81.843,442.0294,254.1047,3337.393,2932.062,1791.2553,193.1098,1648.8491,3.6539,25.8146,6.9559,43.1398,37.3472,1.7677,358.3451,182.7485,159.1974,0.081,21.9294,5.577,146.0527,0.0,0.5592,0.6725,0.0,0.0448,0.0025,0.0374,0.0123,0.1549,0.0059,0.1212,0.0,0.0,1.6241,0.0,0.2491,0.0528,0.1121,1.9767,0.4107,0.3244,766.5754,99.9366,0.2445,0.0413,0.366,0.6992,0.6887,1.9404,24.7452,0.6573,0.0,0.0511,0.0203,0.0,0.0,0.0,0.0,6.6666,4.8859,178.8702,0.0,0.2057,1.6495,0.0,0.0,0.0396,0.1043,0.0,0.1733,0.0,0.7682,0.0063,0.0022,0.0002,0.0109,0.156,0.0001,0.332,0.0001,20.7163,4.501,1.2938,4.8569,0.3874,25.9803,208.6243,15.2405,0.0,0.0,2.7403,2.4539,15.8304,0.0126,10.945,0.0,1.5728,0.6636,0.2289,0.0,0.0,0.0,0.0195,3.7111,0.0565,16.1589,0.0002,0.0003,0.019,0.2714,0.0,0.0,0.1918,0.8328,0.0,0.0,0.0,0.0,0.3938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5829,0.0,0.0,2.9964,5.4718,1044.577,0.0,0.0,0.3408,0.1457,0.4726,23.1443,23.42,21.6427,8.2923,11.6467,0.0,0.0,0.0529,0.0,0.0,0.0,3.7289,0.4441,398.8689,0.0,0.0331,0.3514,1.5311,0.0,8607.82500000002
