,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CHN_A03,0.0027,0.0016,0.0,0.0,0.0,0.0666,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,289.7828,1473.8162,0.0,6.8963,0.2086,1551.3448,44.7858,0.0276,67.0624,0.0524,754.053,6.0411,27.7344,16.5634,0.8114,0.0,0.0,0.0,4.2717,1.0069,0.003,34.8514,81.4434,14.6287,0.0,61.2617,0.0,0.4592,0.0,0.0,0.1366,1531.7702,0.2275,2.147,0.0,0.4431,0.7812,72.1112,17.4788,0.0531,1.4677,1.6797,0.4072,2.7473,0.0,0.0,0.0033,0.0,0.0,0.0,0.0803,0.0,0.0,0.0002,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0002,0.0001,0.0,0.0012,0.0,0.0,0.0002,0.0015,0.0,0.0004,0.0,0.0,0.0,0.0107,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0002,0.0,0.0041,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4036,2.9738,0.0,0.0,0.0,63.8603,0.0,0.0,0.0,0.0,0.4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5502,0.0,0.0238,0.0,0.0,0.0,41.2632,0.0,0.0,0.0,0.0,0.0,0.3671,0.0,4.2743,0.7609,0.0,2.0526,1.549,0.0,153.9467000000003
CHN_B05_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.4756,0.6678,525.3792,114.7269,24.2264,267.8677,258.2054,116.5262,89.6847,12583.5458,2299.8141,4.6206,69.1263,2023.7031,3064.0607,92.5683,122.2889,41.5515,181.8669,66.4992,0.9841,43.5506,6343.4789,234.6819,62.2774,142.4872,271.4143,15.4752,5.0823,11.4863,5.0025,63.0923,13.4813,0.0,47.1878,23.064,202.1806,448.78,13.9774,82.6291,194.7291,103.2894,2.4005,120.5901,0.0,0.0606,0.0005,0.2474,0.069,0.0159,0.4601,0.1126,0.0269,0.4866,11.6258,1.3211,0.0345,0.1186,0.5211,0.6717,0.2045,0.0413,0.0791,0.1309,0.1552,0.0287,0.0624,3.5242,0.069,0.0602,0.4872,0.0189,0.0236,0.0003,0.0081,0.0162,0.1393,0.026,0.0128,0.014,0.09,0.0089,0.1113,0.0324,0.2407,0.1646,0.2641,0.0348,0.0482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,11.4689,0.0138,0.0003,0.0011,0.0,0.0033,0.0043,132.4607,3.0646,0.0043,0.0031,0.0009,0.2246,0.0008,0.0,0.0,0.0002,0.0002,0.0,0.0003,29.2574,0.0297,0.0,0.0656,0.0543,0.0,0.0,0.0008,0.0,0.0633,0.0031,0.001,0.0003,0.0,0.0,0.0329,0.0064,7.7795,0.0013,0.0218,0.011,0.005,0.0,1291.462499999996
CHN_B07_08,0.1384,0.0654,0.0783,0.6002,0.0872,0.1203,0.009,0.0071,0.7119,0.0987,0.3691,0.002,0.0178,3.0172,1.6296,0.0149,0.0045,0.0075,0.0046,0.0699,0.0079,0.1997,0.1209,0.0019,2.9403,0.011,0.0852,0.0172,0.0014,0.0814,0.0007,0.0281,0.021,0.0017,0.0,0.0051,0.001,0.0318,0.0024,0.9105,0.1019,0.2364,0.0037,0.0025,0.0,45.8758,2.3679,310.8311,1107.4912,0.933,64.1765,61.7108,462.7925,7.4433,68.4414,1371.147,2.0371,70.8995,1429.5627,6389.9981,958.641,43.2374,226.7175,482.6613,95.5139,0.3241,136.038,316.42,53.3308,3097.7341,144.5689,112.0952,0.316,0.122,2.1194,0.0664,27.4862,0.7093,0.0,0.0006,11.5539,24.9682,38.3332,5.8888,82.6778,1.1397,1.102,0.0655,2.2812,0.0,1.1523,0.0075,0.2248,0.6391,0.0162,0.6059,0.0052,0.0182,0.1791,0.0165,0.5698,0.0394,0.067,10.8755,1.3528,0.1076,0.0428,0.0858,0.1827,0.1938,0.0029,0.2635,0.1765,0.2196,11.0372,0.1654,0.2441,0.0002,0.0,0.0066,0.0289,0.0906,0.0193,0.0228,0.0,0.0,0.0011,0.0186,0.0049,0.9159,0.0112,0.0349,0.0392,0.0092,0.0,0.0024,0.0082,0.0,0.043,0.1165,0.0369,0.0024,0.0002,0.0017,0.0085,0.0311,0.0,0.0006,0.4328,0.2944,0.0004,0.001,0.002,0.005,0.0011,0.0,0.0142,0.1131,0.0,0.8439,0.002,0.0001,0.0,0.0,0.0008,0.0,0.0256,0.0,0.0,0.0,0.0,0.0001,0.0,0.0001,0.001,0.0,0.0,0.0,0.0,0.0,2.8121,0.0,1.2235,3.0915,0.0617,0.5942,0.0,0.0,1.6689,0.0025,11.4028,0.0,0.0,21.3832,2.4092,0.1085,0.2645,0.1016,0.0826,0.0033,0.2126,0.1152,0.0317,0.0231,42.8105,0.001,0.4104,0.0003,0.0,0.0018,0.0,0.0082,0.0303,0.08,0.0018,0.0,0.0053,0.3169,0.004,3.8847,0.0083,0.0188,0.0721,0.0285,0.0,367.82949999999835
CHN_B09,0.0,0.0,0.067,0.0151,0.0077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.3736,43.9185,4.2873,27.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,14.7921,0.0,122.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0013,0.4207,0.1189,0.028,0.027,0.0,0.0009,0.031,0.8691,0.0676,0.0008,0.0062,0.4189,0.024,0.0099,0.0003,0.0031,0.0095,0.0045,0.0,0.0011,0.1013,0.0092,0.6096,0.0029,0.001,0.0,0.0001,0.0276,0.0001,0.0032,0.0,0.0,0.0001,0.0004,0.0686,0.0056,0.0078,0.0182,0.0018,0.0043,0.0019,0.002,0.0,0.0,0.0,0.0023,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6134,0.2011,0.1256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.787599999999937
CHN_C10T12,2.7402,0.0391,0.0061,0.0103,0.0014,10.2768,0.0433,0.0034,0.071,0.0009,0.2049,0.1232,0.0671,0.0016,0.0032,0.0044,0.0031,0.0019,0.0034,0.0229,0.0037,0.0078,0.026,0.0029,0.0079,0.3163,0.0079,0.0016,0.0023,0.006,0.001,7.2462,0.0113,0.0028,0.0037,0.0191,0.0129,0.0323,0.0052,0.0134,0.2089,0.8213,0.0089,0.0075,0.0,3550.6226,69.5137,16.8869,8.3609,0.7005,16705.9802,1423.4089,15.7114,39.4287,31.3957,2628.4628,481.3321,58.0711,60.0404,38.7466,17.2246,17.4742,14.5525,47.9337,37.7922,0.2476,27.0765,1636.3643,282.175,43.4069,5584.8811,10.4417,3.1905,46.7126,8.2644,0.0297,5641.1857,54.9545,139.2985,22.0158,8.727,14.4344,2148.3359,727.8206,11.0895,99.2874,131.1396,46.9646,222.8141,0.0,5.3339,0.0,0.0091,0.0259,0.0009,22.9603,0.0129,0.0033,0.0956,0.0602,2.5858,0.5241,0.0321,0.0232,0.0285,0.0279,0.0431,0.0649,0.1022,0.0784,0.0109,0.0101,0.0052,0.0033,0.0268,0.7343,0.1168,0.0513,0.0458,0.0136,0.0009,17.2922,0.0351,0.002,0.001,0.0089,0.0,0.2042,0.0173,1.7205,0.3425,4.6837,0.1318,0.2035,0.0,0.1206,0.003,0.0,0.0007,0.0,0.5013,0.0245,0.0,0.0028,0.0,0.0082,0.0,0.0006,0.0007,0.0002,0.0005,0.001,0.0002,0.0003,0.0002,0.0001,0.0003,0.0,0.0,0.0002,0.0118,0.0033,0.0,0.0002,0.0004,0.0,0.0582,0.0006,0.0001,0.0003,0.0005,0.0001,0.0014,0.0018,0.0007,0.002,0.0039,0.0029,0.0011,0.0,21.7351,0.0,0.0,0.0,0.0,91.5766,0.8861,0.0099,1.3953,0.1089,1.4878,0.4533,0.0849,0.1948,0.0054,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,4.8697,0.0036,0.1971,0.153,0.0001,0.0,31.6603,0.1219,0.0,0.0004,0.0,0.0,0.7089,0.0,21.3558,10.7316,8.5984,2.5919,1.4407,0.0,1257.9172999999917
CHN_C13T15,6.0291,7.2859,0.0445,0.8757,0.0128,1.3396,126.5397,0.063,13.0985,0.0104,3.67,0.0196,5.2549,0.459,0.0442,0.2137,0.1368,0.2149,0.2639,11.1739,0.2108,23.1723,0.2133,0.0678,29.7078,7.7889,1.4504,0.5948,0.0206,1.2777,0.2032,9.3032,0.355,0.0603,0.0926,0.2675,0.2854,0.9107,0.192,5.0942,3.658,24.0412,0.1868,3.1873,0.0,116.1449,11.1665,177.8251,244.6968,3.6439,225.5102,33877.2188,151.1748,793.2739,75.7545,1672.1597,106.5011,1895.8016,1241.3759,610.5688,855.3283,227.7108,155.3845,553.4886,287.81,0.8898,2369.0092,455.3374,84.6719,857.8077,799.9248,126.835,30.0259,24.6547,246.8455,73.4081,103.0405,14.8292,28.526,7.0313,57.5069,49.9422,903.8798,348.7931,147.6215,26.6903,127.184,5.8883,504.4324,0.0,1.0861,0.3031,0.1015,0.1904,0.0502,0.905,202.5423,0.4445,1.0868,0.1221,1.7349,6.2815,9.9748,0.5092,0.9175,2.8358,1.7103,1.3249,2.986,8.2841,1.6613,18.0543,0.2519,0.1808,14.1797,9.8289,0.533,0.0561,0.0323,0.2469,2.8555,5.629,1.3417,0.0,0.1728,0.735,0.0972,0.9853,0.4382,2.493,0.3643,9.8748,7.4193,1.6754,0.0,0.046,0.0129,0.0001,0.0012,0.0001,0.1001,4.5318,0.0044,0.2615,0.0043,0.0546,0.0,0.121,0.0599,0.0607,0.0597,0.1425,0.0391,0.0352,1.6187,0.0194,0.4549,0.0018,0.0029,0.0227,0.4331,0.0714,0.0247,0.0094,0.0055,0.0013,0.0489,0.0147,0.0004,0.0003,0.0008,0.0066,0.0103,0.0291,0.09,0.0067,0.021,0.0076,0.0076,0.0,7.2375,0.7167,0.0343,0.0,0.0,2.9692,1051.882,14.4942,96.8938,0.0232,0.0692,0.0,27.9991,3.3693,0.0,2.7883,0.209,0.0087,6.4066,185.8394,7.1936,90.7613,0.0141,4.5856,51.3523,120.768,0.2691,3.6467,0.0,0.0622,10.9707,33.4919,2.5936,17.8909,0.0728,0.0,0.5494,2.4555,14.218,87.3627,14.193,101.5789,5.8159,58.6723,0.0,6370.920400000031
CHN_C16,0.0256,0.0617,0.0022,0.0047,0.0002,0.0059,0.0301,1.8274,4.0192,0.0019,0.0102,0.0013,0.0556,0.0381,0.0308,0.0653,0.0059,0.0156,0.0214,0.1183,0.0062,0.9627,0.0248,0.0,4.3834,0.1625,0.0133,0.0001,0.0002,0.0013,0.0058,0.002,0.0013,0.0,0.0,0.0,0.0,0.0,0.0035,0.0054,0.0005,0.0,0.001,0.0612,0.0,79.3824,4.8001,47.7509,28.1089,0.2964,15.157,18.9419,2059.3342,196.7645,16.0091,36.1766,0.8872,25.0313,230.8498,83.6718,155.4569,69.3507,108.1785,387.8973,53.6348,0.1297,432.6971,161.35,36.003,3828.3016,312.1069,29.3939,9.2893,0.3042,40.0043,3.376,15.0033,13.7399,9.9214,0.7486,7.4784,40.4076,258.3284,87.5939,7.6753,48.2467,40.7434,3.0074,9.3279,0.0,0.1864,0.001,0.027,0.0299,0.0023,0.3514,0.0489,11.1089,0.282,0.0256,0.4598,0.0134,0.2863,0.1436,0.1164,0.8993,0.2054,0.276,0.7529,0.7971,0.6167,5.9683,0.1973,0.2314,16.6632,0.5274,0.1317,0.0012,0.0013,0.03,0.0185,0.1468,0.0254,0.0527,0.0131,0.108,0.696,0.1207,0.0669,0.7808,0.4624,0.131,0.0915,2.3818,0.0,0.0062,0.0,0.0016,0.0101,0.0045,0.0054,0.0063,0.1225,0.0061,0.0005,0.007,0.0,0.0032,0.0173,0.0068,0.01,0.0702,0.0104,0.0052,0.0159,0.017,0.2336,0.0,0.0,0.1647,0.343,0.0002,0.0,0.0007,0.0006,0.0002,0.0001,0.0001,0.0002,0.0,0.0,0.0007,0.0001,0.0002,0.0,0.0,0.0012,0.0,0.0003,0.0,0.7406,0.0519,0.099,0.2971,0.1309,0.5848,0.1962,74.9931,18.4001,0.0,0.788,0.0066,4.7447,1.6748,0.7798,2.4108,1.2601,0.6668,2.8069,5.5965,0.4045,28.176,0.0,0.0172,103.2855,7.4677,1.8998,0.0,0.0,0.0528,0.0612,2.3813,2.7495,0.6709,0.7722,0.0926,5.4848,0.3531,0.4929,1.9756,2.4548,1.7096,0.3748,0.8782,0.0,549.130399999998
CHN_C17_18,0.032,0.0045,0.0095,0.0359,0.0012,1.7288,0.084,0.0698,8.4583,0.0303,0.2722,0.0792,0.2133,0.1291,0.0126,0.0555,0.0352,0.096,0.0311,0.0739,0.0083,0.1879,0.0431,0.0088,0.4573,1.1095,0.0328,0.013,0.0072,0.1446,0.0629,0.2578,1.0986,0.4766,0.0359,0.5965,0.0207,0.0462,0.0874,0.0365,0.0877,0.079,0.0377,0.1761,0.0,40.1838,4.1719,60.4131,35.5629,0.585,1103.9149,576.8432,153.481,8756.3313,29.9571,1050.6774,164.21,477.2723,2785.9484,161.9294,274.2157,372.2155,738.6639,367.5035,45.921,0.1237,391.4189,380.7914,91.1639,67.327,2117.0898,120.003,9.5911,18.0092,34.6002,281.5922,38.9936,660.5685,71.1601,856.5923,832.5875,397.845,2407.6388,480.9433,840.8459,643.4519,167.1475,11.9384,293.9849,0.0,0.0462,0.002,0.0098,0.161,0.0019,2.6758,0.3717,0.104,9.7856,0.0548,1.4846,0.1695,0.3238,0.2312,0.1206,0.3352,0.3693,0.3305,0.6032,0.369,0.0287,0.4176,0.0737,0.07,0.3609,3.4226,0.1087,0.0021,0.0062,0.1379,0.1368,0.1922,1.9722,0.1466,0.0689,0.3883,0.0821,0.7482,0.2625,0.8919,0.4435,0.2963,0.0457,0.1331,0.0,0.0081,0.0002,0.0001,0.0001,0.0,0.1455,0.0544,0.0024,0.5726,0.0038,0.0674,0.0001,0.0384,0.0561,0.0095,0.028,0.0874,0.0389,0.0175,0.0566,0.008,0.0601,0.0008,0.0008,0.009,0.0813,0.0452,0.0087,0.0022,0.0463,0.0139,0.0376,0.0438,0.0032,0.0019,0.0277,0.1242,0.1091,0.161,0.0465,0.0285,0.0201,0.0188,0.0225,0.0,0.1421,0.0,0.0418,0.0662,0.0113,12.2285,0.8154,0.2985,44.2436,0.0345,3.5847,0.311,2.6609,1.4356,0.9349,1.2095,1.6013,0.7892,1.77,0.9915,0.2656,2.3124,0.0005,0.1122,2.0478,4.8425,0.3188,0.0093,0.0263,0.6035,0.2289,2.218,4.0668,0.1506,0.136,0.9324,0.1448,1.4528,1.6721,5.4072,2.227,3.3354,0.1593,0.5144,0.0,249.44560000000126
CHN_C19,0.3206,0.0673,0.0207,0.0285,0.0178,0.0087,0.0006,0.0067,0.0316,0.0794,0.343,0.0012,0.0017,0.0134,0.0478,0.0048,0.0002,0.002,0.0039,0.0087,0.0009,0.0101,0.0437,0.0084,0.1187,0.1525,0.3105,0.0259,0.1354,0.0183,0.0108,0.0113,0.0031,0.0085,0.0024,0.0236,0.0443,0.0041,0.0179,0.0573,0.0203,0.0174,0.002,0.0135,0.0,455.0266,26.8375,409.3349,380.4778,67.3378,402.9103,284.0254,174.2363,153.5264,1463.8023,2032.044,2.5403,106.6405,1978.9316,2073.6533,277.3886,280.9326,283.7896,715.8626,298.0229,1.3128,147.802,3097.9761,643.1411,1918.5365,1888.6491,3709.4559,3219.9428,1147.0229,330.5459,204.6618,113.2069,6.4159,34.9707,5.8797,177.1589,82.1878,740.946,303.9769,378.8587,44.6133,24.4776,3.3746,74.8271,0.0,0.2284,0.0008,0.0028,0.017,0.0064,0.1173,0.0186,0.0172,0.0289,1.1088,0.3037,0.004,0.0158,0.07,0.2526,0.0397,0.0212,0.0298,0.0429,0.0374,0.0029,0.0251,0.2223,0.0361,0.3771,0.4908,0.425,0.0303,0.1473,0.1791,0.0551,0.0306,0.0352,0.0132,0.0129,0.0213,0.01,0.0844,0.0457,0.1733,0.0807,0.0807,0.0332,0.047,0.0,0.1359,0.0527,0.0444,0.0903,0.0083,0.1987,0.0376,0.0108,0.0481,0.0637,0.2273,0.0001,0.0169,0.1747,0.1912,0.0281,0.0054,0.0192,0.0113,0.0333,0.0057,0.0371,0.1402,0.0127,0.1956,0.0265,2.1378,0.0108,0.1795,0.0171,0.008,0.1217,0.0063,0.0937,0.0004,0.0065,0.0263,0.0298,0.0267,0.1329,0.0092,0.0278,0.0091,0.0175,0.0,2.1156,0.0697,0.8731,0.585,0.2548,0.5189,0.1044,0.2029,1.142,1.8854,2.8729,0.0406,0.2253,1.0565,0.8062,0.2957,0.2095,0.3965,0.4834,0.0711,0.0597,0.2291,3.2879,0.6842,5.5231,1.7749,8.6321,0.7134,5.6753,0.3824,1.4654,0.7863,0.1475,0.0466,0.1152,1.4394,0.4645,0.4628,1.8302,13.4682,2.9276,0.4045,0.1784,0.3175,0.0,461.53909999999854
CHN_C20,1.9659,0.0036,0.7811,0.7267,0.1131,0.7538,0.599,0.6343,5.0072,0.7526,11.4792,0.8003,10.3424,0.4803,0.112,0.6882,0.1774,0.7786,0.1129,1.6765,0.0628,0.5418,0.5186,0.0357,2.1545,0.2547,0.2107,0.005,0.002,0.0721,0.0505,0.055,0.0905,0.0001,0.0034,0.3452,0.2018,0.0317,0.1982,0.8073,0.5363,0.4541,0.0696,0.5747,0.0,2831.5921,4.6006,543.6174,652.4664,85.3485,2188.0821,7578.4171,682.1014,1704.7356,1152.5058,20445.1138,241.67,8154.5046,2828.1047,1257.0379,656.9376,1194.7118,1278.9929,1416.5052,668.2398,2.0371,436.7042,1496.0981,352.7467,2804.4701,573.1871,158.9863,125.5563,12.3543,400.6764,0.2755,55.0676,163.1787,8.7832,15.433,162.4612,40.6111,837.4766,328.3948,85.6237,130.8697,1738.7481,10.841,425.4276,0.0,15.3644,0.0028,0.4018,2.8306,0.0774,4.5072,15.2531,4.7452,16.8565,6.5679,71.2118,2.0824,47.4788,7.5541,7.9019,7.0406,3.6288,4.9007,12.7123,16.7837,0.8676,6.6552,0.6892,0.4047,17.3347,4.7736,0.4232,0.0379,0.0037,0.0276,0.1664,1.0039,1.4866,0.0428,0.0323,0.1246,0.069,4.1462,3.1609,1.8382,0.6303,15.7418,0.2403,2.7279,0.0,0.935,0.0884,1.2341,0.104,0.0794,1.0974,0.6427,0.033,0.7731,0.8271,5.101,0.0029,2.9426,0.6731,0.2613,0.267,0.591,0.3672,0.3227,0.4506,0.0214,0.4744,0.843,0.0844,0.7594,0.509,0.1644,0.0002,0.0516,0.0778,0.0035,0.4706,0.0893,0.0007,0.0173,0.0178,0.3209,0.32,0.3462,0.0183,0.0474,0.1196,0.1103,0.3235,0.0,50.6171,0.0,6.2126,5.4731,1.8605,17.8238,41.9372,5.7039,45.4159,7.787,261.0278,6.1771,103.9299,9.0819,5.5148,21.223,24.8037,7.853,13.2445,12.0898,3.3862,19.9087,0.4781,0.5951,19.6926,5.7597,1.0342,0.0178,0.0083,0.8695,0.2025,0.7367,3.2164,0.4383,0.272,1.4992,33.3745,10.7216,5.7022,34.2935,7.2736,14.8753,0.799,8.1297,0.0,3411.274000000018
CHN_C21,0.0317,0.0249,0.0026,0.0028,0.0006,0.1121,0.0001,0.0011,0.0013,0.0002,0.01,0.9094,0.0017,0.0,0.0006,0.0004,0.0005,0.0002,0.0005,0.0014,0.0004,0.0034,0.0054,0.0003,0.0018,0.0028,0.0015,0.0005,0.0,0.001,0.0002,0.0005,0.0041,0.0003,0.0,0.0011,0.0077,0.0104,0.0008,1.8439,0.0361,0.8484,0.0054,0.0038,0.0,136.4835,3.8876,2.7889,3.5006,0.5045,29.2292,4.7133,2.5476,0.0669,0.3216,276.6661,6716.5222,4.7111,0.3089,0.6176,0.0469,0.1016,0.0384,5.3359,0.2087,0.0039,1.0494,42.2644,11.6936,16.4211,28.0518,22.4425,0.7036,2.7009,0.4891,0.4644,2.2122,0.1049,1.1038,0.0213,5.5384,1.4783,74.1969,11.8978,0.3123,4.6241,3894.713,0.2461,23.8936,0.0,0.283,0.0,0.0,0.001,0.0013,0.0799,0.0,0.0,0.0008,0.0,2.2724,6.3782,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0129,0.0011,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0153,0.0,0.0,0.0,0.0,0.0,0.1092,0.0039,0.0,0.0,4.1002,0.0,0.0,0.0,0.0291,0.0001,0.0,0.0,0.0,0.0462,0.0,0.0,0.0001,0.0003,0.2668,1.8446,0.0001,0.0,0.0,0.0001,0.0093,0.0,0.0005,0.0015,0.0,0.0002,0.0,0.0,0.0,0.0096,0.0001,0.0,0.0,0.0027,0.0,0.0001,0.0,0.0,0.0,0.0006,0.0149,0.0109,0.0074,0.0631,0.0005,0.2651,0.0047,0.0019,0.0,1.5926,0.0,0.0,0.0,0.0,2.4867,0.0,0.02,0.0,0.0,0.0,35.5508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0599,0.9196,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.0,0.0001,0.0,0.0,3.0351,0.0,7.8279,0.0248,97.8785,0.1122,0.0154,0.0,132.58370000000113
