,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_C20,621.9016,54.9845,168.3991,92.354,51.9782,240.5957,357.2709,180.1858,577.5709,259.2513,1806.7881,189.5767,1418.1964,105.261,119.4096,196.3283,65.204,91.1607,112.896,287.4497,39.4953,319.9442,85.8604,30.7557,761.9603,529.3099,576.867,53.5744,273.1704,34.0382,41.137,95.0774,37.8614,39.2944,36.6548,158.2107,94.7897,90.4756,226.3585,186.1372,118.0385,217.9112,39.1387,129.2248,0.0,25.4669,0.1782,3.1411,3.2421,0.3455,4.8408,20.2387,3.5803,8.3632,1.6591,67.4008,3.0326,33.1068,9.3826,4.304,2.8715,8.081,8.1524,4.573,2.3368,0.9562,3.1626,0.6611,1.1582,15.1735,2.1089,0.4443,0.2761,0.08,0.7202,0.0126,0.5528,0.5648,0.1998,0.198,0.5361,0.1988,2.5125,0.4867,1.1123,1.0614,3.9677,0.0512,1.1559,0.0,1.5581,0.002,0.0564,0.0773,0.006,1.3974,1.8466,1.0453,2.0419,0.7259,9.9994,0.6258,5.5501,0.884,1.7576,1.3878,1.1366,1.0677,2.2732,2.8724,0.339,1.015,0.5531,0.2233,2.5029,1.6876,0.2459,0.0374,0.108,0.1195,0.0377,0.2032,0.1357,0.055,0.0513,0.1661,0.1389,0.665,0.4153,0.5636,0.2019,1.9034,0.0687,0.2404,0.0,3.4453,0.2277,3.5927,0.3633,0.6299,5.711,6.3261,0.1133,2.6074,1.2357,9.1708,0.0406,8.6223,2.3671,2.145,1.6937,5.4718,2.4645,1.65,6.2027,0.2264,2.5292,3.4195,0.3264,5.3932,2.7888,1.0307,0.0047,0.3815,0.3387,0.0242,1.8356,0.3528,0.0252,0.0996,0.071,1.6659,1.1906,1.4022,0.2376,0.1767,0.4715,0.3204,1.1043,0.0,223.2227,0.3754,50.0428,16.6061,8.8066,100.3107,203.8219,39.9857,204.4786,34.7703,1058.8148,57.0312,461.325,61.219,45.0925,110.9423,123.6806,55.2348,86.9418,122.2469,29.8608,113.604,79.7626,8.9188,245.9839,54.306,33.0817,4.3545,37.9066,8.4469,18.1418,21.8039,28.4261,13.5673,9.3635,20.2849,50.1799,67.6762,53.6738,300.6894,99.9267,105.7503,7.2406,47.0406,0.0,795.6259999999972
CAN_C21,29.5373,6.2826,21.34,4.4594,3.3069,71.3103,16.7318,11.2231,22.5821,7.5117,37.5187,622.2466,27.3346,5.9405,10.388,12.4978,16.5813,7.8409,10.6198,44.8397,7.2312,14.828,5.518,1.3269,41.1074,107.1023,7.3298,0.7678,2.7314,3.7188,1.7754,28.843,18.1622,9.3573,9.4269,333.5297,19.5614,63.315,18.0904,946.678,18.3076,501.8695,13.1779,6.2567,0.0,0.4423,0.0099,0.0739,0.0637,0.0081,0.16,0.3618,0.0753,0.1934,0.0363,1.0626,0.1378,0.5217,0.1968,0.1045,0.0842,0.3749,0.1767,0.1623,0.0721,0.0787,0.0738,0.0383,0.0251,0.3824,0.109,0.0346,0.009,0.0131,0.0311,0.0022,0.0245,0.0143,0.0238,0.0407,0.539,0.0985,0.1415,0.0185,0.0779,0.0421,0.2258,0.0013,0.0233,0.0,0.0362,0.0001,0.0028,0.0036,0.0004,0.1036,0.0537,0.0313,0.1038,0.0246,0.3486,0.5971,0.1199,0.0271,0.0724,0.0714,0.0794,0.0892,0.1508,0.163,0.0537,0.0878,0.0342,0.0248,0.088,0.2479,0.011,0.0012,0.0126,0.0083,0.0026,0.0137,0.0071,0.0105,0.0088,2.051,0.0087,0.0958,0.0292,0.1419,0.0378,0.2383,0.005,0.0084,0.0,0.1137,0.0126,0.084,0.0188,0.025,0.2816,0.2509,0.0064,0.076,0.0226,0.244,0.6055,0.161,0.0606,0.0894,0.1015,0.4822,0.1177,0.0963,0.3218,0.0277,0.0934,0.0607,0.0332,0.3461,0.257,0.0339,0.0009,0.0189,0.0174,0.0021,0.1048,0.0179,0.2159,0.0029,1.1513,0.1898,0.044,0.1233,0.1172,0.0098,0.1701,0.0198,0.0312,0.0,5.9657,0.0093,1.2584,0.378,0.1954,6.166,4.8106,3.0846,6.4085,1.5612,16.8599,45.539,8.0314,1.441,2.0148,3.7621,5.8685,1.974,4.6274,5.6002,2.5583,4.4268,1.3565,0.2223,13.9916,3.6023,0.4842,0.1296,0.181,0.2404,0.3264,1.096,1.3941,0.8603,0.5905,39.3414,0.9485,7.8023,1.4188,15.2545,2.0894,153.7453,0.5368,1.3764,0.0,89.48890000000046
CAN_C22,64.8009,38.6996,37.7562,39.9203,21.3614,593.9947,70.4987,88.1417,199.6533,21.9276,341.8604,65.7502,583.3347,69.6342,22.8472,165.4902,112.6799,59.9799,141.82,1048.0076,24.2691,405.3372,50.0501,7.9089,1121.0686,582.1388,144.3438,5.7481,7.8998,23.3752,6.6011,41.1757,23.5726,14.0024,25.6469,85.3356,38.7316,39.2438,54.7846,48.9692,47.405,69.1774,79.1077,54.158,0.0,1.6929,0.0291,0.4523,0.3873,0.0382,0.8689,1.3905,0.2508,1.3537,0.1091,3.8484,0.2344,3.7614,0.9861,0.4059,0.4429,1.9005,1.8775,1.347,1.8474,0.2007,0.5129,0.1271,0.2581,1.4763,0.9045,0.4929,0.0349,0.0183,0.0904,0.0186,0.0658,0.0874,0.1124,0.1358,0.1147,0.0777,0.6418,0.0997,0.205,0.1833,0.2774,0.0059,0.0975,0.0,0.1338,0.0005,0.0192,0.0176,0.0021,0.8534,0.1865,0.0958,1.2259,0.0951,0.9776,0.2358,1.3715,0.2049,0.1526,0.4782,0.5563,0.5543,1.3824,3.216,0.1323,0.6563,0.2731,0.0976,2.9794,1.0677,0.0969,0.0023,0.0116,0.0563,0.014,0.0446,0.0591,0.0424,0.0228,0.1062,0.0438,0.2015,0.1038,0.2332,0.056,0.223,0.0206,0.0368,0.0,3.1461,0.0122,0.3144,0.6025,0.0338,21.6932,3.8874,0.0873,4.7985,0.3216,3.0223,0.0156,7.5281,1.3967,0.687,3.3144,21.8182,10.2337,2.6436,64.0379,0.5218,8.1665,0.3665,0.2305,25.0952,8.7539,6.6989,0.0727,3.4187,0.475,0.0338,3.7209,0.3487,0.0205,0.2156,0.1177,0.5316,2.5956,3.0021,0.2074,0.2732,1.1075,0.2595,1.4789,0.0,34.8534,0.0952,12.9327,9.2109,3.7968,255.0996,28.2386,22.0089,93.4732,3.0604,180.2299,41.0281,268.2936,30.2092,25.2533,74.5512,137.024,49.537,164.803,784.523,75.6115,164.8286,2.4013,6.0405,507.5019,306.5658,25.5882,0.1988,0.2851,6.4313,85.7259,66.394,56.0187,48.9918,14.8884,13.1915,15.6433,63.9595,44.3492,174.9754,31.5017,169.8203,4.5807,26.8207,0.0,362.20640000000043
CAN_C23,48.7722,4.8323,44.2052,43.1536,80.5781,96.5177,5.5986,64.841,36.4716,32.1368,62.481,41.7507,89.913,1186.178,209.826,120.7768,15.4593,191.6386,68.58,469.6339,89.7575,103.2193,3.8625,2.9761,3276.634,71.1681,32.3069,2.1623,11.0121,5.1978,2.4581,46.35,7.4238,8.4032,8.0528,33.6997,18.8028,33.6216,62.9664,36.5338,12.9977,26.0276,6.7807,9.4432,0.0,0.2625,0.0163,0.3033,0.399,0.0141,0.1626,0.1999,0.1903,0.1181,0.0308,1.2027,0.0527,0.2873,1.9318,0.4895,0.1671,0.345,0.185,0.2132,0.083,0.0431,0.099,0.0405,0.0389,4.309,0.0997,0.0642,0.0081,0.008,0.0188,0.0038,0.0219,0.0112,0.0187,0.0194,0.0336,0.1434,0.1766,0.0204,0.0466,0.0543,0.0491,0.0014,0.0134,0.0,0.1119,0.0002,0.0069,0.0561,0.0013,0.1705,0.0416,0.0777,0.0582,0.0244,0.2397,0.055,0.1166,0.9715,0.2006,0.1788,0.2121,0.1755,0.2461,0.3837,0.0343,0.1236,0.1005,0.0313,3.1848,0.1607,0.037,0.0019,0.0068,0.0157,0.004,0.0272,0.0115,0.031,0.0091,0.0709,0.0603,0.1072,0.0671,0.1079,0.0233,0.0795,0.0165,0.0618,0.0,0.0576,0.0083,0.0356,0.0339,0.2922,0.5361,0.0651,0.0053,0.0564,0.0184,0.1021,0.0055,0.1193,0.9398,0.1631,0.2877,0.5199,0.2386,0.1484,0.6204,0.0425,0.1641,0.1445,0.0274,4.7748,0.2035,0.1169,0.0004,0.0295,0.0134,0.0094,0.0967,0.0258,0.005,0.0021,0.0164,0.0424,0.0306,0.0469,0.0445,0.0168,0.0304,0.0085,0.0374,0.0,4.2905,0.0421,7.8848,2.4911,1.3418,40.1898,7.9391,8.4647,5.7626,0.8788,23.0549,4.9559,16.6781,142.6657,16.8453,15.788,16.4135,18.2889,19.8255,57.9064,3.8,13.2862,3.2047,1.9396,659.6118,11.7139,1.5564,0.1842,1.3752,0.5367,1.1655,14.1937,2.228,13.4166,4.7437,2.0202,1.0494,16.8136,6.4576,45.1061,6.3847,36.8307,0.7654,7.3633,0.0,137.4166000000009
CAN_C24,63.4176,6.3833,90.4834,67.6512,112.2504,84.1358,9.3624,41.4445,77.8572,12.0194,99.6992,12.5881,42.6373,57.1065,2464.4075,2461.4513,216.3215,592.5316,986.4042,1765.3849,502.4423,444.5096,15.9038,4.8748,1313.6258,394.0522,23.9706,2.0249,5.2862,12.0561,6.7895,36.8657,29.0109,45.2792,42.6283,209.2131,105.6679,105.6027,82.2873,151.0492,45.2563,96.0527,17.8358,31.6585,0.0,0.462,0.023,0.8682,3.7833,0.0622,0.5517,0.4533,0.4017,0.5697,0.1574,2.2823,0.168,0.7819,1.4619,39.4352,7.9613,2.2563,12.5231,5.9947,1.716,1.0429,1.489,0.3119,0.2618,8.9902,0.4876,0.2168,0.036,0.12,0.0698,0.0113,0.0878,0.0267,0.107,0.2248,0.1632,0.2394,1.3957,0.1169,0.2479,0.1555,0.1235,0.0035,0.0732,0.0,0.1108,0.0005,0.0723,2.3511,0.0421,1.373,0.1014,0.0489,0.9612,0.0815,5.9532,0.4266,1.1661,0.7708,98.6071,21.4574,6.1594,11.9693,9.6928,7.1929,1.9007,5.3522,0.3954,0.2446,11.9403,1.8455,0.1692,0.014,0.1207,0.1403,0.03,0.2305,0.1227,0.1162,0.0602,0.4513,0.3947,0.9262,0.5924,0.6913,0.1124,0.5937,0.0792,0.0625,0.0,0.2973,0.0085,0.2584,0.7149,1.2002,0.9377,0.3551,0.0628,0.7097,0.0961,1.5047,0.0349,1.9745,5.381,90.5864,38.3454,22.5687,39.5744,10.992,17.4589,1.6092,9.1127,0.1486,0.4721,39.3551,1.5442,0.3506,0.0003,0.106,0.0599,0.1059,0.1511,0.9204,0.0585,0.0925,0.2398,1.0483,0.4621,0.4318,0.2104,0.0437,0.0339,0.0322,0.1798,0.0,9.3162,0.0575,86.3882,13.9771,3.0239,274.6151,7.5656,16.5186,42.9238,0.7439,85.0785,1.0124,62.2264,22.8429,1673.8647,1470.4652,458.4631,729.2251,801.9149,898.6602,222.9321,340.8306,57.1133,10.1118,246.8657,53.6591,15.631,1.9407,0.4032,1.6067,1.6956,7.9589,56.9802,39.134,8.4842,2.4055,16.2879,25.6066,13.9447,46.9356,7.0074,14.0686,7.7045,11.4643,0.0,2013.3245999999986
CAN_C25,135.5183,13.1002,116.1171,53.0648,55.1083,174.5641,23.5235,78.2251,81.427,15.8529,88.506,18.6258,79.7125,71.0159,533.3979,1358.2472,284.7427,141.8369,857.1487,2836.8837,371.4883,361.3477,33.7539,23.0453,3004.6839,185.1224,57.5521,4.1881,12.0425,14.8195,8.9048,31.3254,40.6563,42.8172,55.0672,143.9811,152.6336,191.4695,145.8371,159.8771,67.8906,162.3517,28.2888,59.638,0.0,1.344,0.1123,2.8662,1.4605,0.2111,2.132,1.05,1.5446,1.4169,0.341,2.0503,0.2438,1.2669,5.396,3.7986,12.7221,5.2142,5.9558,10.4011,3.3492,2.2596,3.2925,0.792,0.8675,29.1218,1.4822,0.7932,0.1362,0.208,0.2464,0.0357,0.2114,0.0751,0.3492,1.2723,0.3471,0.4719,5.1336,0.4666,1.3701,0.55,0.3601,0.0094,0.1847,0.0,0.1705,0.0017,0.0942,0.0643,0.0056,0.5228,0.1138,0.1006,0.25,0.0821,0.6853,0.1434,0.3498,0.1564,2.5314,4.1434,0.8534,1.3046,5.7341,3.995,1.1224,1.4783,0.3225,0.3128,2.7919,0.6421,0.2162,0.018,0.2279,0.0891,0.009,0.0539,0.0547,0.0752,0.0276,0.0941,0.1674,0.1557,0.0893,0.7726,0.0535,0.1571,0.0163,0.0381,0.0,1.2703,0.0224,0.5719,0.4595,0.5893,3.2585,0.8772,0.1288,0.277,0.5391,0.5618,0.0157,1.7723,0.752,5.6314,14.6767,8.1666,7.6482,6.3149,28.9014,1.1276,3.272,0.3123,0.8222,27.2284,5.6504,2.5096,0.0085,0.2336,0.3332,0.6571,0.6484,0.4752,0.3377,0.0323,1.291,0.7689,2.7037,2.0661,0.5667,0.2378,0.151,0.1879,0.9673,0.0,21.7621,0.3699,31.0049,7.5104,4.7273,119.9609,14.5785,27.2789,53.0344,1.8125,59.588,3.3766,53.6178,24.4122,159.534,326.7597,176.2362,112.3235,279.3934,732.9218,107.9589,85.117,11.0795,9.0606,607.0858,83.5734,18.2866,9.5789,1.1875,3.4383,9.6857,19.3689,39.0159,36.3982,16.7477,5.699,4.7112,30.9039,23.0171,94.6179,15.7533,26.2882,5.9764,15.9305,0.0,418.17049999999887
CAN_C26,49.2159,6.4677,121.6646,19.7619,41.0598,139.7149,20.9454,82.9248,171.178,18.6001,96.9427,27.9338,44.3087,66.13,79.0161,119.709,1269.489,173.6353,153.3559,293.8887,81.8978,87.126,15.8916,16.9587,560.8434,191.8173,51.9857,2.3903,8.8287,12.8308,20.8005,46.136,113.4901,404.6434,62.8174,288.2902,66.2568,144.2359,87.7169,303.0079,33.7523,645.0265,65.6939,56.919,0.0,0.2558,0.0272,1.5949,0.4978,0.0768,0.5212,0.6547,0.2357,0.8497,0.3755,1.2375,0.2025,0.5716,1.1695,1.1534,1.2444,83.5985,5.3429,5.6952,1.1031,0.6893,0.7347,2.0685,0.4709,7.3651,5.115,0.4104,0.1452,0.1434,0.2874,0.0693,0.1221,0.243,4.6274,7.3202,2.0267,0.4443,14.4276,1.6658,1.0917,1.5623,0.3859,0.0303,0.5565,0.0,0.0444,0.0006,0.0443,0.0815,0.0031,0.3361,0.0735,0.0482,0.2192,0.0872,0.71,0.4326,0.2325,0.1567,0.4072,0.6488,9.6268,3.9572,3.5512,1.5378,0.4314,1.0551,0.577,0.2941,1.0239,1.227,0.2196,0.0212,0.0584,0.2045,0.0728,0.1351,0.3213,1.6199,0.9776,0.8277,0.247,0.9591,0.2794,1.1897,0.4441,4.1987,0.2675,0.294,0.0,0.1254,0.0077,0.0577,0.0394,0.031,0.3976,0.1769,0.0139,0.1146,0.045,0.0887,0.0517,0.1978,0.0721,0.1153,0.9119,112.5414,2.9636,0.8497,4.5437,0.1678,0.382,0.0443,0.0597,2.666,0.9737,0.1742,0.0053,0.0328,0.0808,0.0625,0.0773,0.0847,0.3662,0.0092,0.3112,0.332,0.2787,0.3547,0.1304,0.0498,0.1038,0.0321,0.0902,0.0,3.6483,0.031,2.2568,0.5593,0.5729,22.3312,10.1536,9.9028,27.4122,1.5044,27.3658,1.5282,17.1193,8.9166,17.2611,38.7076,929.2969,54.687,70.7139,120.2585,67.8323,30.077,2.4549,2.2121,137.6656,45.3868,2.7154,0.6873,0.2806,1.9069,0.8438,10.1198,43.6206,79.6861,42.8706,19.728,2.7199,69.3535,21.3802,86.536,19.7191,34.1587,2.2908,15.4151,0.0,874.3058999999994
CAN_C27,54.9794,5.5677,33.3755,18.8763,25.9014,55.6379,12.4629,15.748,51.8154,9.2736,24.1133,11.3573,15.8444,32.1496,48.0919,35.3825,516.9883,238.7037,168.0534,223.8367,18.7761,33.3545,19.6142,7.5482,487.5273,64.7982,17.5478,3.3035,4.1862,4.7586,2.0258,25.5595,27.0112,120.4017,28.0897,101.5493,49.4047,76.4237,97.5783,56.9878,33.6822,148.472,21.0124,23.8756,0.0,0.26,0.0287,1.1025,0.2572,0.0238,0.2907,0.4003,0.1046,0.3438,0.2148,0.6717,0.0736,0.3167,0.5323,0.8876,0.3702,11.9166,4.3763,3.6931,0.953,0.5575,0.2503,1.625,0.1937,7.1125,1.989,0.1697,0.0801,0.0499,0.1266,0.0311,0.1243,0.0485,2.9789,1.2363,0.4041,0.482,2.7842,0.298,0.2463,0.3185,0.1455,0.0078,0.0872,0.0,0.0607,0.0002,0.0278,0.017,0.0016,0.2092,0.0656,0.0389,0.1756,0.0453,0.3054,0.1213,0.1459,0.084,0.5535,0.4339,1.3055,4.2279,2.717,2.0542,0.2178,0.5114,0.664,0.0915,2.7891,0.6946,0.117,0.0054,0.0238,0.0801,0.0203,0.076,0.0393,0.2193,0.1066,0.4197,0.0803,0.2074,0.1012,0.3045,0.0814,0.4774,0.041,0.0609,0.0,0.0993,0.0259,0.0626,0.1114,0.0177,0.386,0.2408,0.0127,0.1134,0.0534,0.1072,0.0209,0.3668,0.0953,0.7427,1.1074,26.7714,13.2618,2.8884,16.8217,0.5818,0.7845,0.0839,0.0355,6.2035,2.2281,0.1314,0.001,0.1041,0.0375,0.0086,0.0593,0.0895,1.4264,0.0206,0.2114,0.5434,0.0579,0.2782,0.3315,0.033,0.1796,0.0246,0.0373,0.0,9.8437,0.0368,5.39,1.3913,1.1139,17.1885,4.7778,15.2628,14.7735,2.1305,15.8166,1.4662,14.8708,5.5296,29.9851,33.9772,164.0923,97.8922,125.1997,77.7113,28.2464,20.6751,3.1973,3.7932,327.5441,27.6664,3.0701,0.3571,0.2993,1.5711,0.8218,10.0102,6.4859,39.7781,23.0379,10.4834,2.4846,30.6896,15.5045,53.318,17.7535,13.761,1.585,12.6554,0.0,368.78899999999834
CAN_C28,146.5263,29.0953,282.63,158.1283,124.0119,160.5986,23.015,54.1163,73.1846,23.2556,57.761,20.3208,42.7301,71.1102,108.2815,303.3118,204.3879,78.7648,803.2127,845.3817,97.72,98.284,77.0625,17.8724,1097.6465,114.8972,29.1111,7.432,11.6741,10.5761,6.979,37.5031,94.5413,51.6851,36.9143,104.1449,97.4186,118.6023,147.4814,122.652,49.3047,212.5593,72.1217,38.9607,0.0,1.0444,0.1703,2.2636,1.1938,0.1711,0.7789,0.9364,0.4616,0.7169,0.4135,1.3582,0.1415,0.6207,2.5886,2.588,3.077,8.9827,2.9938,12.186,2.998,1.9042,1.004,1.5458,0.5704,11.1848,1.8229,0.767,0.3657,0.2619,0.1864,0.1109,0.0979,0.0549,0.7855,1.1655,0.5159,0.3482,3.6438,0.4036,0.7123,0.5204,0.8633,0.0108,0.1067,0.0,0.5694,0.0013,0.2621,0.1362,0.0156,0.8163,0.2446,0.0925,0.5913,0.1157,1.0016,0.2167,0.8816,0.3785,1.181,2.4706,1.4848,1.4048,17.9765,5.0505,1.0745,1.9965,0.7017,0.4816,2.3666,0.8198,0.2543,0.0534,0.0786,0.1181,0.0191,0.143,0.0891,0.2257,0.101,0.1039,0.5159,0.2274,0.0889,1.8176,0.1003,0.5718,0.0351,0.0937,0.0,0.3689,0.0658,0.1963,0.9281,0.1273,1.2335,0.6725,0.0966,0.2804,0.5107,0.2811,0.025,0.8936,0.4293,0.7815,4.2844,15.5886,4.4425,8.9452,12.6435,0.9717,2.9363,0.303,0.3591,9.2649,3.1098,1.1011,0.003,0.223,0.3078,0.1666,0.1893,0.164,0.1477,0.01,0.2775,0.3714,0.5885,1.0122,0.4069,0.1029,0.0928,0.1884,0.4206,0.0,52.5985,0.0827,70.9454,21.5893,14.7145,49.6717,5.8971,14.1715,46.8458,1.422,42.1882,1.2974,32.9743,9.395,38.7198,89.641,131.6662,46.6685,421.428,377.7436,71.6039,48.5019,24.1491,15.7145,546.0514,49.4016,8.3369,2.1943,0.4444,4.0092,2.8546,12.9922,28.6596,29.5939,27.5261,7.7536,3.7005,27.6657,30.4105,73.8304,31.5453,14.9579,2.636,21.7394,0.0,513.4790999999994
CAN_C29,60.1767,7.7592,80.9539,41.0184,20.6634,92.68,26.9686,26.8901,64.2327,14.6289,46.9005,16.7619,66.0009,22.338,61.2242,186.29,94.0521,32.9334,170.3979,8771.5477,255.1818,142.1042,12.1688,13.1103,505.8966,818.375,198.9267,4.6398,64.8343,17.4564,11.0359,64.6415,42.6955,50.1966,58.2316,369.492,105.3467,177.5846,162.2251,279.4085,49.4254,133.6103,51.2196,66.8818,0.0,0.6026,0.0851,1.3389,1.1432,0.0482,0.8298,0.5503,0.36,0.6899,0.236,0.8753,0.0859,0.5043,1.1548,1.8234,1.9602,1.7808,1.2314,3.0302,26.0608,1.293,0.6141,0.8046,2.558,4.8962,5.3734,5.2563,0.0929,0.2533,0.6431,0.1394,0.1121,0.0997,1.1643,0.675,0.764,0.736,3.4695,0.8759,1.7773,0.5524,0.1417,0.023,0.4964,0.0,0.1086,0.0008,0.0224,0.0261,0.002,0.2649,0.0545,0.0397,0.1062,0.0498,0.3887,0.3188,0.1526,0.1007,0.2188,0.5151,0.3361,0.4338,0.9767,12.378,0.6992,0.7151,0.1699,0.1413,0.5891,1.0059,0.3224,0.0121,0.2356,0.1382,0.0166,0.0467,0.0701,0.0814,0.05,1.0144,0.3179,0.5675,0.4623,0.7054,0.1009,0.3004,0.0312,0.0458,0.0,1.0062,0.0086,0.0934,2.5991,0.0564,3.5082,1.8503,0.079,0.7883,0.0876,0.7249,0.0499,0.9993,1.7503,2.2458,2.9713,4.1381,2.5302,1.5684,319.1974,0.5274,1.5404,0.1523,0.2967,3.4641,9.716,22.8681,0.2055,1.6314,0.9455,0.1503,1.4113,0.5759,0.2129,0.1127,1.3011,0.5757,1.5742,2.7791,0.9203,0.7269,0.4656,0.631,1.5618,0.0,63.642,1.872,46.4673,26.2218,6.0048,151.183,20.5916,51.7749,78.6884,1.3377,64.6447,7.7296,34.7595,44.2672,45.1734,81.693,210.0804,39.1204,733.718,8199.5381,276.2828,74.2903,3.4737,43.9098,170.88,1414.0694,215.28,2.3577,0.9234,41.2536,72.0858,37.5746,205.5187,26.1728,8.4518,17.7685,1.7686,110.0359,202.6077,378.272,104.7492,97.1074,18.3187,52.0247,0.0,392.80109999999996
CAN_C30,14.9023,21.8048,10.4369,4.8109,2.3009,22.2482,3.1154,3.4357,17.0176,3.5953,9.6558,3.7976,6.9466,5.6199,13.1517,23.5926,19.3344,6.4871,36.9991,66.7831,1729.1734,17.4057,3.3405,2.572,70.9009,99.0837,36.6285,18.9226,331.6437,28.7478,10.6623,44.5206,8.9555,10.4337,14.6579,53.5958,23.6294,19.8106,38.3095,173.4342,11.8842,33.3066,58.16,16.6311,0.0,1.5537,0.2946,1.1174,0.4664,0.0058,0.3566,0.219,0.2248,0.2217,0.5635,0.7724,0.1265,0.2622,0.2661,1.0479,0.5314,1.533,0.7755,1.7157,18.6773,74.702,1.9121,0.4512,1.1509,1.1742,3.8735,13.4965,0.7358,11.1289,0.9097,0.3648,0.0473,0.2614,0.4161,0.0982,0.4085,0.0991,1.4171,0.3563,0.8144,0.515,0.1497,0.0214,0.5983,0.0,0.2056,0.0412,0.003,0.0166,0.0015,0.0732,0.023,0.043,0.0337,0.0369,0.2534,0.3723,0.1515,0.023,0.0939,0.3277,0.1409,0.1344,0.4696,2.7376,44.018,15.4322,0.0727,0.0718,0.2004,0.3264,5.2309,0.038,16.3015,0.0647,0.0063,0.0233,0.0218,0.0291,0.0251,0.0778,0.0689,1.0038,0.8228,24.918,0.0906,0.2504,0.2223,0.0103,0.0,0.0459,0.0056,0.0141,0.0273,0.009,0.1262,0.0548,0.0042,0.0524,0.0125,0.0536,0.0516,0.0561,0.0837,0.0831,0.3401,1.4969,0.2968,0.1055,32.3525,21.7619,0.1149,0.0102,0.0159,0.4795,0.2066,0.0734,0.0005,3.5665,0.0077,0.0231,1.0471,0.0087,0.0077,0.0007,0.0401,0.0221,0.0766,0.0636,0.2006,0.0164,0.0192,0.0092,0.0394,0.0,0.7259,1.2897,1.6024,0.1503,0.0919,3.1569,0.6394,3.0323,2.1119,0.3781,2.102,0.2134,1.5641,0.6737,1.4517,7.1752,8.8948,1.9947,32.0344,25.7239,1845.2257,1.9965,0.5545,1.3144,14.7173,4.732,24.3497,89.4398,27.637,2.5909,30.3087,0.6479,1.2814,1.3206,0.6905,0.383,0.2014,5.604,2.5441,680.2075,0.6518,8.2059,1.3124,2.4257,0.0,930.5607999999959
