,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
CAN_C20,2231.1807,14.5985,313.7411,311.6356,48.3871,252.7637,134.2178,222.3002,491.3105,264.5227,3141.2766,511.3797,2254.1954,259.9551,629.7928,175.6783,32.2244,61.2459,85.3314,171.8453,22.1709,157.273,108.8875,26.9768,1003.2527,367.6962,180.267,8.0363,25.3967,59.3938,29.1501,75.5027,83.1487,24.5525,67.8892,129.2298,119.8087,209.3341,389.3871,279.0504,188.1148,493.3884,28.3546,293.1671,0.0,128.703,1.3452,24.2449,21.447,1.8494,7.3187,52.3531,12.4703,28.4363,14.6699,342.6384,11.977,138.5758,34.8296,17.3216,12.5357,17.558,29.1432,8.4956,7.5529,2.8678,17.8537,0.7554,12.2741,81.4141,16.1301,1.2679,0.3371,0.4844,0.3232,0.1308,2.1868,1.3307,0.0801,0.6784,0.2955,0.1753,32.0621,0.6096,2.2141,7.6944,0.7884,0.0559,3.9164,0.0,6.6624,0.0089,0.0861,0.1658,0.0152,3.8121,4.4786,3.1287,5.6186,2.9491,67.1788,15.6318,32.0287,4.6989,4.726,3.7154,2.1465,1.6769,5.3243,8.1575,1.0199,2.3951,0.3829,1.3874,10.8062,2.6283,0.3315,0.2008,0.1592,0.3018,0.0733,0.8419,0.1492,0.0327,0.0833,0.1923,0.1187,1.523,4.5668,1.8905,0.585,4.4301,0.5643,2.0532,0.0,18.9161,0.0974,9.9196,3.4811,0.7271,20.1362,4.3132,0.507,6.4825,9.2118,51.0257,12.5602,32.1023,4.2362,3.6685,2.8647,4.4287,5.4675,1.6454,16.8295,0.2251,5.0923,6.4434,0.8839,3.0744,4.0654,8.5182,0.0771,0.2889,0.6087,0.144,2.6413,0.6262,0.1261,0.0535,0.0723,2.5834,2.5186,3.6554,2.9637,1.0174,5.9945,0.4993,0.9784,0.0,403.3446,0.0316,77.5695,20.4127,11.7644,91.9804,87.1428,20.3243,184.7894,76.9081,1230.9496,48.3844,594.6197,63.4383,17.2877,96.8577,25.1489,23.2981,39.0481,96.5285,11.6384,73.6892,28.3336,14.8948,216.593,55.8503,20.7546,1.1923,4.5616,23.783,5.3292,16.6799,14.1533,9.1099,18.2915,13.2391,143.804,131.6983,127.9182,367.0993,105.2817,149.3613,5.3026,63.5981,0.0,1984.819300000003
CAN_C21,34.9463,3.0201,19.7574,7.4656,3.8641,45.8522,3.5406,11.5302,15.4118,5.364,36.7079,452.8143,25.9228,11.0944,18.0364,21.7013,4.7872,2.6984,13.7042,8.9625,12.0339,14.5524,6.7502,2.3061,83.7924,39.9537,6.3778,0.4577,4.0203,3.4499,1.1456,7.4471,7.7996,6.3308,6.0726,18.5904,15.4115,24.8747,13.7963,1968.2915,24.8687,714.7129,4.9288,18.0694,0.0,8.017,0.9048,0.4668,0.2569,0.0268,0.9893,0.6207,0.1699,1.1891,0.1842,4.198,44.0277,1.3521,1.0098,0.495,0.3787,1.6311,0.5871,0.737,0.2149,0.0902,0.3585,0.4255,0.3366,3.3676,0.3439,0.1117,0.0439,0.0842,0.0397,0.0422,0.1098,0.0462,0.129,0.1154,0.0598,0.0189,3.3916,0.0509,0.2146,0.6384,77.5542,0.0051,0.0955,0.0,0.1034,0.0002,0.0099,0.0122,0.0004,0.1123,0.054,0.0387,0.0724,0.0353,0.6518,2.8921,0.3066,0.075,0.1264,0.1137,0.1277,0.098,0.2677,0.2519,0.0728,0.1045,0.1154,0.0413,0.1736,0.168,0.0493,0.0247,0.0294,0.0212,0.0057,0.0153,0.0123,0.0259,0.0373,0.0306,0.0207,0.1454,0.0762,0.0949,0.016,2.1998,0.0098,0.0256,0.0,0.4615,0.0022,0.1055,0.0452,0.0215,0.6616,0.0792,0.0123,0.0899,0.0926,0.4889,4.0509,0.3081,0.0661,0.0988,0.1071,0.554,0.1377,0.1571,0.6128,0.0199,0.286,0.0678,0.0122,0.1928,0.1227,0.1244,0.0025,0.0063,0.0333,0.0025,0.037,0.0087,0.0179,0.0023,0.0198,0.0525,0.1641,0.074,0.4507,0.0336,6.0128,0.0106,0.0274,0.0,11.4834,0.0033,1.5398,0.3547,0.2855,10.8766,0.892,1.7786,2.7008,2.468,11.7159,278.6288,5.9163,1.0437,1.8034,2.8596,0.8861,0.726,2.2433,3.355,0.9837,1.5906,0.7159,0.4179,12.0751,11.9737,0.7482,0.0393,0.0904,0.538,0.1555,1.5284,0.5861,1.144,1.0799,1.3835,2.9991,63.1079,2.6849,20.4496,1.845,151.5405,1.8807,1.1644,0.0,525.4632999999995
CAN_C22,581.4696,33.5535,242.0919,145.9426,25.1377,883.937,76.524,200.2406,327.6292,78.0142,292.5387,75.6265,845.2504,135.2432,185.0949,267.4787,85.2058,37.1759,123.0333,976.0641,57.9295,384.1542,65.5819,12.961,3677.6169,715.3322,280.5391,6.9614,9.3385,221.228,75.9664,239.2993,30.8651,11.2186,31.3231,69.8064,51.9249,107.5796,146.1625,246.3422,78.0937,155.0145,67.4674,116.4891,0.0,4.6365,0.0954,0.8576,0.8358,0.1829,2.0316,2.5084,0.5946,4.2267,0.5165,9.9055,0.646,13.2734,2.0941,0.7091,1.403,3.831,4.4727,3.4964,6.3621,0.9259,2.4196,0.2187,0.7942,7.549,2.2958,1.9296,0.0221,0.0568,0.3507,0.1845,0.229,0.1457,0.0993,0.19,0.1521,0.0757,2.3949,0.1416,0.3723,0.3765,0.2181,0.0094,0.1775,0.0,0.2116,0.0005,0.0099,0.0111,0.0008,0.6752,0.1775,0.0995,0.3234,0.0838,1.689,0.5924,2.1785,0.1941,0.189,0.4418,0.3071,0.5104,1.8258,4.8346,0.1672,0.6038,0.1408,0.1712,3.8087,1.104,0.1451,0.0128,0.0159,0.1052,0.019,0.0403,0.0275,0.0344,0.052,0.0882,0.0519,0.2878,0.2883,0.2478,0.0414,0.5,0.0313,0.0744,0.0,2.2173,0.0051,0.3712,0.2516,0.299,16.2525,1.9649,0.112,3.1618,0.3889,3.9333,0.9474,6.2351,1.0302,0.8519,2.7241,12.0796,5.8257,3.3929,108.2409,1.1166,7.8349,0.3029,0.6385,14.3284,24.3975,6.2866,0.0984,0.9338,1.4286,0.3496,2.6719,0.0772,0.0767,0.0082,0.1173,0.4426,0.2278,0.818,1.4421,0.1583,3.0976,0.1902,0.5899,0.0,37.2188,0.027,8.2498,8.0545,7.5277,283.4892,8.7439,12.5846,59.7444,6.7434,152.6268,9.3693,244.5184,21.9485,25.769,64.6423,15.7864,22.2941,107.1252,710.6405,37.7197,105.4217,1.2427,7.7834,619.6158,471.809,17.0166,0.1244,0.2228,15.3102,34.0729,86.206,28.3887,50.2895,19.3316,7.209,21.9361,98.1443,65.7698,190.2658,54.5566,197.8065,3.2897,26.4824,0.0,364.8268000000004
CAN_C23,99.2554,7.752,114.0406,124.1364,106.5776,190.3453,5.9803,64.6267,47.5146,66.5329,127.1983,15.5652,125.9637,1789.009,221.9158,174.6473,16.0602,38.1598,28.8558,376.0381,54.6693,89.0537,21.1319,14.9899,8643.9062,164.9347,170.2828,8.0285,27.7515,13.8893,14.6638,43.2875,13.4193,15.6004,17.5362,58.9025,61.7208,56.9675,77.0202,129.1757,52.4,103.4763,8.9949,34.677,0.0,0.8459,0.0641,0.2899,0.4523,0.0436,0.606,0.383,0.1565,2.1875,0.4737,2.7539,0.2874,0.731,3.4821,1.4297,0.396,0.9336,0.69,0.5307,0.3198,0.0834,0.4064,0.4318,0.1163,7.9334,0.4529,0.7029,0.3274,0.1787,0.2995,0.0367,0.1027,0.0869,0.045,0.0961,0.123,0.0476,1.1026,0.0822,0.2522,0.226,0.1981,0.0034,0.0308,0.0,0.2147,0.0013,0.0096,0.049,0.0015,0.1902,0.0481,0.1653,0.0617,0.2123,0.5935,0.2172,0.2205,1.4251,0.2369,0.1955,0.1815,0.1941,0.3152,0.5214,0.0696,0.1894,0.328,0.0812,5.6479,0.4765,0.2287,0.1268,0.1567,0.2446,0.0625,0.0603,0.0265,0.0445,0.0398,0.0701,0.0429,0.1799,0.1991,0.2904,0.0352,0.1426,0.0323,0.0653,0.0,0.4258,0.0953,0.2084,0.3123,0.4841,2.5803,0.082,0.0249,0.1619,1.4636,0.9201,0.1049,0.3881,4.8257,0.4082,0.4583,0.6399,0.5094,0.2714,4.7491,0.0397,0.2997,0.7996,0.0769,14.3161,0.9274,2.3132,0.0257,0.3357,0.0943,0.0683,0.3241,0.014,0.015,0.0029,0.0334,0.1027,0.1067,0.1619,0.3092,0.036,0.2175,0.0077,0.0835,0.0,8.7466,0.0669,15.7585,5.148,6.4878,46.0386,1.44,8.0059,8.5663,4.2743,22.4331,1.9438,17.3785,152.5646,22.7785,15.0491,4.3595,13.6744,14.8352,73.1765,3.2807,10.8329,10.2597,4.2016,934.3552,26.4612,20.2643,1.3964,5.5189,4.7249,5.4144,21.329,2.8483,23.7775,9.8236,8.9147,8.8897,38.1968,19.2164,91.1015,21.9085,45.49,1.1323,15.7217,0.0,205.60350000000125
CAN_C24,173.4946,3.7235,550.3082,114.5601,192.7353,34.538,13.1592,26.9533,59.155,14.0897,295.097,23.2889,167.5198,61.9107,13940.6434,2603.4998,40.0051,666.3431,1265.7544,1371.1746,218.2739,1627.4424,14.4905,4.4066,922.632,121.7342,18.3406,2.947,1.5198,31.0824,2.7801,10.1967,18.4909,6.798,13.1825,41.6208,34.5359,54.8344,64.2706,47.897,47.7037,148.5608,9.2807,35.7541,0.0,5.3552,0.0649,2.3831,3.5053,0.7855,0.5476,2.7228,0.9395,26.611,0.6769,38.624,0.8108,12.5942,21.8858,596.4315,160.4961,86.7712,338.1244,138.8642,90.5412,23.0471,34.121,0.3128,2.7466,53.8708,2.0695,0.1658,0.0321,0.2288,0.0388,0.0159,0.1249,0.0725,0.0379,0.096,0.1713,0.5924,2.0437,0.0733,0.1335,0.451,0.047,0.0044,0.2178,0.0,0.3321,0.0004,0.0876,0.0243,0.0106,1.6206,0.2522,0.1601,1.5531,0.1491,20.4812,1.8146,3.3098,0.8079,157.676,48.3002,15.3308,31.2364,26.5574,19.6528,2.9642,16.5185,0.7257,0.1497,17.8137,1.1608,0.1487,0.0143,0.0152,0.3879,0.0225,0.0444,0.1051,0.1251,0.08,0.0924,0.0355,0.5346,0.3732,0.5656,0.0672,0.2837,0.0394,0.1522,0.0,1.3923,0.0094,0.5423,0.2406,0.2941,0.9852,0.2648,0.0341,1.7515,0.4635,2.8725,0.5344,3.1016,2.831,117.8071,92.5461,28.2028,86.5789,32.8071,157.7159,11.8072,14.993,0.9849,0.2082,37.8791,1.4158,0.3963,0.0037,0.0929,0.2653,0.0114,0.2256,0.0902,0.0131,0.1594,0.0081,0.3379,0.1859,0.4315,0.3259,0.0553,0.3156,0.0281,0.2344,0.0,22.8712,0.0022,264.8434,15.434,13.6275,371.0366,12.6055,29.6145,84.0422,3.3998,146.945,2.1111,130.7606,61.6905,5002.9491,3450.2862,363.2305,1153.1735,1403.8477,1552.2669,331.8112,662.3056,17.6747,45.1278,487.9266,119.3872,43.4664,0.0985,0.3277,15.7761,0.6156,17.126,219.738,61.8565,39.1228,1.5745,120.1116,104.896,53.6517,113.9477,13.1521,34.7986,8.6222,35.7656,0.0,7622.294900000018
CAN_C25,175.5503,21.924,394.6329,136.3076,57.0904,472.6256,14.1528,177.1688,79.0403,33.0588,90.0566,20.3411,181.1467,150.0857,776.749,1826.3604,164.697,234.8217,749.0143,822.2892,146.2936,448.1628,34.0174,77.8439,8885.0585,238.6715,64.9507,5.1168,15.2124,96.0282,18.3651,85.167,75.2296,70.4037,145.7864,161.8866,366.0373,405.568,567.777,430.067,184.2263,467.8627,47.7011,153.0043,0.0,1.4596,0.1818,3.0503,2.004,0.2424,0.997,0.7941,0.4933,1.2323,0.3227,3.1175,0.4609,1.8929,4.1172,13.0358,19.1088,6.2604,11.4254,18.0567,5.9303,2.512,2.2665,1.5023,0.6471,24.4595,2.0623,0.4466,0.1831,0.2533,0.3537,0.0499,0.1401,0.0515,0.1442,0.1665,0.2099,0.1548,4.5635,0.2589,0.336,0.2708,0.2319,0.0098,0.1067,0.0,0.3132,0.0058,0.0802,0.0501,0.0042,0.5598,0.1978,0.1303,0.1597,0.1068,1.0499,0.2935,0.7674,0.249,3.9244,10.1188,1.1021,2.0373,9.9662,7.9037,2.2111,2.7446,0.5626,0.473,8.055,1.2825,0.2587,0.0924,0.0863,0.2066,0.0429,0.0778,0.0599,0.0969,0.0916,0.1676,0.2177,0.2736,0.4953,0.5507,0.0678,0.2918,0.0293,0.0855,0.0,4.3047,0.0083,4.5926,3.175,4.6354,13.3903,0.8324,0.1852,0.4176,2.0817,1.9576,0.1487,3.756,1.5773,26.962,40.0548,20.1758,20.7295,22.2895,146.4944,3.2724,6.8978,0.7669,2.3381,72.9777,8.4692,2.1423,0.0721,0.0782,2.3362,0.0301,1.0833,1.0974,0.582,0.0242,0.0133,0.9519,0.2529,2.4957,1.3366,1.2307,1.0484,0.1504,1.1615,0.0,26.1315,0.0846,44.3823,9.5753,9.4206,133.6003,7.4541,22.4891,52.3065,4.6885,68.4565,1.9843,56.0234,28.6804,202.4656,442.2596,42.5493,90.0539,232.0294,593.3579,73.8444,87.725,4.3326,21.4846,863.8683,88.0866,17.6178,6.6812,0.9263,15.5524,6.5815,32.5441,18.907,47.7343,28.6083,8.8186,28.1501,64.5605,40.4061,117.2732,18.6076,35.5783,3.3152,21.396,0.0,679.1993999999987
CAN_C26,22.8605,6.3123,91.5174,11.528,69.0065,31.7818,2.8488,12.396,20.4034,5.694,12.6453,5.4714,11.7743,10.9463,18.2164,29.5709,594.2528,112.9968,156.3532,305.6889,51.6123,41.9653,11.271,18.2942,507.7149,82.2061,31.4165,3.8179,4.6396,19.963,6.8062,12.9445,160.9465,834.0806,191.6752,55.3611,36.1856,198.1591,73.7773,197.2036,156.4442,493.5743,21.9799,25.7395,0.0,0.5813,0.0749,2.1409,0.2239,0.2352,0.6513,0.2988,0.0915,0.6159,0.5017,0.9772,0.3654,0.7945,0.8133,0.8415,2.7101,269.5846,24.3483,22.2535,7.3227,4.6733,2.1733,8.6431,1.1486,7.0543,16.6678,1.1607,0.2239,0.5275,0.8565,0.082,0.4355,0.4301,4.3035,8.8419,0.3181,0.0881,26.2149,0.4379,1.6739,2.4358,4.8109,0.0888,0.8163,0.0,0.0273,0.0013,0.0105,0.0145,0.001,0.2085,0.0452,0.0209,0.4767,0.0475,0.3364,0.7154,0.1688,0.0934,0.2971,0.6818,22.6698,7.926,6.1187,2.88,0.6504,7.4458,2.1327,0.3701,0.6141,3.6603,0.1426,0.0571,0.0358,0.1677,0.2453,0.1042,0.6665,2.8285,1.2192,0.5324,0.0539,3.0341,1.1728,3.973,0.6602,1.3564,0.6585,0.57,0.0,0.0682,0.0062,0.0602,0.176,0.0717,0.3019,0.1001,0.0268,0.1926,0.0841,0.2112,0.093,0.1975,0.1166,0.3475,0.4646,127.122,2.6827,0.9478,10.5265,0.1723,1.8527,0.1806,0.1184,1.1472,1.2628,0.101,0.0019,0.031,1.3852,0.0139,0.2066,0.3329,4.7967,0.4177,0.0697,0.4069,0.414,0.4867,0.6016,0.2907,0.3223,0.0305,0.0486,0.0,1.6677,0.0034,1.0481,0.2279,0.3978,11.7452,3.0932,4.2322,13.8957,2.5116,21.1,0.9185,11.0201,6.8995,12.3573,24.6157,108.2518,22.0588,33.306,83.6854,30.6299,15.3352,0.8391,2.4407,35.8236,73.7663,1.7533,0.085,0.1334,1.5182,0.2271,2.133,21.702,66.4843,43.2019,8.7145,5.7945,72.1495,15.7616,128.1069,9.0915,40.138,0.6124,13.7053,0.0,667.9999999999991
CAN_C27,53.8424,4.8754,46.6409,30.6578,29.1426,33.8893,1.6525,29.4204,19.8219,11.533,12.0115,5.0869,11.3389,13.4194,96.0507,60.2583,103.9194,260.7437,73.3921,237.5685,55.6786,23.0643,28.1738,20.4867,1698.1231,125.0942,36.4196,6.554,2.1412,24.9239,6.5263,12.6284,34.2987,98.7994,73.6532,48.3215,105.6564,121.4274,186.9226,54.4281,78.0335,184.035,12.3182,45.5479,0.0,0.2762,0.0308,0.4818,0.3698,0.0398,0.2857,0.1497,0.0551,0.2734,0.0725,0.4392,0.1162,0.3318,0.4086,0.9243,1.3443,20.0339,19.1238,8.9463,2.968,3.1313,0.6787,7.2637,0.1771,15.0536,4.741,0.361,0.0297,0.2493,0.2294,0.0394,0.1042,0.0701,0.8256,0.7311,0.032,0.0118,4.1212,0.1056,0.3185,0.1346,0.3412,0.007,0.1035,0.0,0.0504,0.0001,0.009,0.0069,0.0005,0.0797,0.019,0.0104,0.051,0.0142,0.1407,0.0647,0.0892,0.0605,0.2945,0.3283,1.531,5.2458,2.7846,1.7642,0.1861,1.138,1.2138,0.075,4.5061,0.4462,0.1178,0.0122,0.012,0.0766,0.0289,0.1768,0.0354,0.1984,0.0992,0.044,0.0275,0.1997,0.1816,0.2918,0.0436,0.1206,0.0411,0.2051,0.0,0.4017,0.0199,0.2568,0.6722,0.1677,0.2807,0.0735,0.1405,0.0511,0.0976,0.129,0.0366,0.5151,0.1887,0.9543,1.158,20.3571,15.1177,2.973,22.3035,0.3795,1.3463,2.4797,0.0738,7.1981,1.9822,0.7399,0.0038,0.0622,0.1031,0.0359,0.1097,0.22,1.1234,0.021,0.0125,0.8836,0.0889,0.1714,0.1499,0.0908,0.0821,0.0143,0.0534,0.0,16.0941,0.0022,1.8909,0.503,1.8038,7.8005,0.604,11.5002,4.709,1.0496,6.8906,0.5721,9.0202,2.3782,17.5495,19.6032,15.0226,62.0173,83.1144,47.6929,8.3948,9.9047,0.4651,4.8897,259.7447,22.0962,2.2957,0.1249,0.048,1.2991,0.1098,5.2592,1.4834,37.5107,10.5718,1.9015,9.5966,29.9957,14.459,47.7297,9.1069,12.2984,1.6553,25.873,0.0,221.60280000000085
CAN_C28,231.4834,30.5465,1368.3683,406.0918,187.898,224.0894,12.3995,120.5092,113.3533,60.0974,75.3507,22.1828,83.6392,85.945,202.7126,346.129,42.2423,35.7101,1718.1063,243.2301,87.4609,136.0781,86.2783,58.2365,3048.0056,198.8512,54.0309,7.609,12.0468,87.455,25.855,88.1523,223.5923,58.3747,101.0845,119.6301,230.1778,277.7204,393.0204,353.6669,123.3952,355.8776,122.9974,122.8566,0.0,5.7338,1.631,10.7158,6.1296,0.9774,1.5396,1.3488,0.5982,1.8977,1.2334,4.7148,0.7178,1.6539,6.1623,8.0461,10.2491,16.2383,10.4218,67.4451,9.1083,3.9894,1.6526,1.5975,0.6322,16.9841,1.0446,0.906,1.1572,0.7584,1.4279,0.11,0.2917,0.0698,0.2566,0.2478,0.3787,0.0782,1.5706,0.1229,0.2862,0.3061,0.6381,0.0104,0.0601,0.0,2.0541,0.002,0.204,0.0869,0.0102,1.2555,0.2555,0.0493,0.3318,0.1225,0.7634,0.2381,0.5206,0.373,0.741,2.832,1.2351,2.4,44.736,11.5192,1.8205,3.2139,1.0439,0.6738,4.5178,1.7871,0.2427,0.3078,0.0799,0.1727,0.0681,0.1957,0.0564,0.1749,0.2699,0.1672,0.9018,0.4769,0.4797,0.6369,0.1033,0.6396,0.0384,0.1404,0.0,1.672,0.0845,4.1567,3.0322,3.1239,8.5898,2.2901,0.2246,1.6967,1.3548,1.2467,0.3736,2.0803,1.7054,5.0198,4.5743,36.364,12.4246,55.6965,82.9969,3.0282,7.6454,0.4736,0.5321,22.3749,13.7265,18.0224,0.9202,0.2565,6.2443,0.0405,0.2466,0.1932,0.2113,0.2157,0.0141,0.2643,0.1084,1.2302,1.0506,0.12,0.3507,0.0891,0.9707,0.0,67.3102,0.0096,171.1352,54.569,53.986,75.4762,1.219,10.6575,38.4534,4.8032,61.7878,2.2415,38.627,7.1226,28.391,71.875,11.4393,21.3158,500.7796,411.7253,50.951,107.6631,24.4066,55.0556,893.1759,100.3116,6.9927,0.3636,0.3153,66.5077,1.3899,20.2784,16.1496,46.6117,41.9262,14.8935,10.9338,55.2168,66.3517,96.9137,77.8747,30.7194,2.1873,29.3428,0.0,1127.4657000000004
CAN_C29,103.6591,8.0427,168.8055,44.9136,10.6057,42.6342,3.8531,20.1958,25.091,10.4538,15.4671,5.102,88.8516,18.3924,35.1461,119.7836,10.3395,5.9288,71.9118,6661.6346,155.4745,106.764,22.6904,8.8235,272.6233,472.8274,506.3466,6.0912,11.0076,362.6268,108.1765,27.2397,28.0008,9.0908,59.5221,96.0856,73.7037,131.976,152.4156,349.746,54.3746,149.8961,38.8874,83.0933,0.0,0.4894,0.1326,0.3792,0.5697,0.0642,0.1213,0.1112,0.023,0.0871,0.0574,0.2436,0.058,0.1233,0.8046,0.2823,0.8902,0.6102,0.5938,4.9412,46.5374,0.3211,0.1428,0.4567,0.3793,1.3781,5.3995,13.8721,0.0635,0.1045,1.0684,0.3993,0.0892,0.0216,0.0721,0.084,0.1214,0.045,3.7921,0.4954,0.4505,0.0472,0.0213,0.0052,0.1735,0.0,0.1483,0.0001,0.0136,0.0136,0.0005,0.073,0.016,0.0196,0.0327,0.0105,0.0858,0.0386,0.0689,0.0487,0.0895,0.3337,0.08,0.2286,2.9831,28.1719,0.0892,0.1825,0.1424,0.1206,0.2515,1.4713,0.5552,0.0323,0.0337,0.3514,0.0124,0.013,0.0298,0.0321,0.09,0.0937,0.0483,0.159,0.0914,0.1713,0.0218,0.08,0.0135,0.0157,0.0,0.8818,0.0173,0.3794,1.5799,0.4678,2.788,0.4759,0.1278,0.1156,0.0936,0.6739,0.4149,0.4438,0.5071,1.1615,1.4724,1.4873,1.8374,4.7534,575.6765,2.1868,2.0057,0.3335,0.4875,7.3312,12.433,23.6353,0.0225,0.3562,0.5462,0.226,0.6121,0.6545,0.9596,0.0602,0.0092,2.4501,1.1742,2.1164,0.9583,0.3832,0.3088,0.1228,0.9845,0.0,38.6245,0.3518,33.7785,17.4835,10.4776,107.38,2.3842,24.4119,52.3925,1.1517,47.4159,1.0737,22.1811,32.3509,31.6562,54.9757,12.0638,10.999,470.1734,5888.0002,124.1298,35.0335,1.5993,39.4461,118.6564,1297.4406,152.1089,0.4835,0.1116,93.8175,28.1989,23.9833,37.5586,10.4333,10.3153,4.7574,1.4919,150.8586,285.2198,295.2691,89.9044,95.5039,8.854,49.0782,0.0,260.24070000000086
CAN_C30,61.7195,72.9597,85.2,33.5654,5.8052,112.3763,3.9759,22.7602,37.7279,27.2013,36.9941,11.207,32.8828,37.3248,48.3046,25.4072,13.9323,11.4789,55.6924,46.8373,3757.4694,44.1136,24.3221,18.2752,129.6801,549.3741,290.5916,54.253,200.7366,348.4384,69.2816,96.7858,30.4366,11.2834,61.0135,115.1709,90.7909,62.0819,154.8219,273.3558,59.6738,151.1332,168.3915,73.9735,0.0,2.0935,0.2103,0.6275,0.3434,0.0187,0.6905,0.46,0.211,0.6776,0.2622,0.9513,0.2756,0.405,0.4536,1.1029,0.4401,1.3386,0.9288,3.6976,1.1812,29.0091,2.4568,0.339,0.0746,2.0127,17.0461,10.5092,0.2461,2.951,0.7364,2.6522,0.1352,0.039,0.1654,0.1459,0.1877,0.0736,0.8209,0.0463,0.5953,0.1033,0.3675,0.0092,0.5974,0.0,0.142,0.0242,0.0097,0.0252,0.0005,0.2409,0.0219,0.0297,0.0318,0.0574,0.1472,0.0663,0.2223,0.1134,0.1471,0.1251,0.1244,0.6521,0.3281,0.4525,76.2981,13.2703,0.2826,0.0373,0.3306,1.1317,0.4719,0.2844,1.7926,0.8283,0.22,0.0254,0.0455,0.0302,0.1162,0.146,0.0503,0.31,1.2138,22.8648,0.0312,0.2324,0.0549,0.0226,0.0,0.099,0.355,0.048,0.0521,0.0384,0.3688,0.0467,0.0051,0.0464,0.0411,0.096,0.0408,0.0999,0.0509,1.2856,0.5777,0.6278,0.5509,0.289,5.2115,13.4803,1.0238,0.0264,0.0195,0.7087,0.4512,1.2177,0.1158,0.7218,0.0524,0.152,0.0583,0.0224,0.0203,0.0032,0.0141,0.0251,0.1861,0.0461,1.0905,0.0173,0.0457,0.0042,0.032,0.0,1.611,0.1198,6.4258,0.4284,0.2477,4.7755,0.359,1.9279,2.3025,29.4668,3.3261,0.7922,2.1429,1.078,2.6128,6.5558,1.2215,1.0211,13.0402,35.9246,1271.3179,1.795,5.8777,2.9968,12.4947,15.3606,40.4603,21.3801,15.717,19.902,38.1349,1.8903,1.2438,1.3903,1.5561,2.0439,1.3147,25.8378,8.4161,1355.0168,1.52,8.8575,0.6475,2.8418,0.0,1895.120700000001
