,CAN_A01_02,CAN_A03,CAN_B05_06,CAN_B07_08,CAN_B09,CAN_C10T12,CAN_C13T15,CAN_C16,CAN_C17_18,CAN_C19,CAN_C20,CAN_C21,CAN_C22,CAN_C23,CAN_C24,CAN_C25,CAN_C26,CAN_C27,CAN_C28,CAN_C29,CAN_C30,CAN_C31T33,CAN_D,CAN_E,CAN_F,CAN_G,CAN_H49,CAN_H50,CAN_H51,CAN_H52,CAN_H53,CAN_I,CAN_J58T60,CAN_J61,CAN_J62_63,CAN_K,CAN_L,CAN_M,CAN_N,CAN_O,CAN_P,CAN_Q,CAN_R,CAN_S,CAN_T,CHN_A01_02,CHN_A03,CHN_B05_06,CHN_B07_08,CHN_B09,CHN_C10T12,CHN_C13T15,CHN_C16,CHN_C17_18,CHN_C19,CHN_C20,CHN_C21,CHN_C22,CHN_C23,CHN_C24,CHN_C25,CHN_C26,CHN_C27,CHN_C28,CHN_C29,CHN_C30,CHN_C31T33,CHN_D,CHN_E,CHN_F,CHN_G,CHN_H49,CHN_H50,CHN_H51,CHN_H52,CHN_H53,CHN_I,CHN_J58T60,CHN_J61,CHN_J62_63,CHN_K,CHN_L,CHN_M,CHN_N,CHN_O,CHN_P,CHN_Q,CHN_R,CHN_S,CHN_T,DEU_A01_02,DEU_A03,DEU_B05_06,DEU_B07_08,DEU_B09,DEU_C10T12,DEU_C13T15,DEU_C16,DEU_C17_18,DEU_C19,DEU_C20,DEU_C21,DEU_C22,DEU_C23,DEU_C24,DEU_C25,DEU_C26,DEU_C27,DEU_C28,DEU_C29,DEU_C30,DEU_C31T33,DEU_D,DEU_E,DEU_F,DEU_G,DEU_H49,DEU_H50,DEU_H51,DEU_H52,DEU_H53,DEU_I,DEU_J58T60,DEU_J61,DEU_J62_63,DEU_K,DEU_L,DEU_M,DEU_N,DEU_O,DEU_P,DEU_Q,DEU_R,DEU_S,DEU_T,MEX_A01_02,MEX_A03,MEX_B05_06,MEX_B07_08,MEX_B09,MEX_C10T12,MEX_C13T15,MEX_C16,MEX_C17_18,MEX_C19,MEX_C20,MEX_C21,MEX_C22,MEX_C23,MEX_C24,MEX_C25,MEX_C26,MEX_C27,MEX_C28,MEX_C29,MEX_C30,MEX_C31T33,MEX_D,MEX_E,MEX_F,MEX_G,MEX_H49,MEX_H50,MEX_H51,MEX_H52,MEX_H53,MEX_I,MEX_J58T60,MEX_J61,MEX_J62_63,MEX_K,MEX_L,MEX_M,MEX_N,MEX_O,MEX_P,MEX_Q,MEX_R,MEX_S,MEX_T,USA_A01_02,USA_A03,USA_B05_06,USA_B07_08,USA_B09,USA_C10T12,USA_C13T15,USA_C16,USA_C17_18,USA_C19,USA_C20,USA_C21,USA_C22,USA_C23,USA_C24,USA_C25,USA_C26,USA_C27,USA_C28,USA_C29,USA_C30,USA_C31T33,USA_D,USA_E,USA_F,USA_G,USA_H49,USA_H50,USA_H51,USA_H52,USA_H53,USA_I,USA_J58T60,USA_J61,USA_J62_63,USA_K,USA_L,USA_M,USA_N,USA_O,USA_P,USA_Q,USA_R,USA_S,USA_T,Mundo
USA_C13T15,29.3499,11.2859,1.8798,1.5744,0.4618,6.8972,181.8361,2.7352,11.9932,3.9611,38.9755,3.2801,36.8089,3.6649,3.5706,3.3803,1.1125,1.8659,4.6539,14.5986,1.6489,87.5079,1.138,0.2473,164.4992,8.5156,5.0335,2.2643,0.2562,3.0775,1.3622,24.9338,1.1057,0.8442,0.6708,1.8554,1.6413,2.2087,2.8729,2.8128,3.3304,31.0496,1.0109,17.3778,0.0,4.6969,0.0761,0.5239,0.8025,0.0832,2.4314,192.8714,1.0856,3.8438,0.4356,19.5718,1.2933,11.988,4.0442,1.8238,1.5739,7.7197,4.1972,3.6473,4.0556,0.7747,12.1704,0.6272,1.0373,4.7837,2.8687,0.4786,0.2038,0.3326,0.4505,0.087,1.6294,0.3258,0.2517,0.3644,0.2234,1.61,6.1673,1.8194,1.6729,0.7511,2.5883,0.1845,1.4297,0.0,0.9703,0.1665,0.037,0.0333,0.0063,0.9122,17.2232,0.5131,0.9157,0.4467,8.2333,1.2676,7.1171,0.5046,1.1333,1.2776,1.7501,1.0482,2.9624,6.5896,0.5158,3.5096,0.1925,0.1165,2.9644,1.1683,0.1507,0.0341,0.0785,0.1111,0.1102,0.6101,0.1587,0.3298,0.1582,0.1519,0.0413,0.3186,0.3373,1.1301,0.1826,2.0773,0.6712,0.4316,0.0,13.4856,1.2017,3.8454,1.4294,0.5301,13.667,644.7057,2.1314,50.4482,1.615,23.0628,4.5177,38.3255,3.7156,3.6873,3.4951,49.2695,6.6961,4.0293,166.3517,1.0063,66.2717,5.0867,1.8188,14.3431,55.1528,9.1071,0.1988,0.4509,1.1038,0.4241,24.891,2.4181,0.3465,0.0554,0.5263,1.7694,2.1659,5.5973,7.6702,3.3366,30.8362,0.6021,1.3836,0.0,332.9021,13.7311,37.6592,13.4436,15.2842,281.9194,6274.7194,418.7408,1565.2374,31.1177,941.5584,88.3847,1285.056,222.8507,63.8723,174.1009,103.9541,43.4624,497.5302,2005.4761,448.6508,2545.5363,27.698,63.4419,1800.0421,2359.0102,28.9848,120.0893,12.0452,14.8494,33.0105,926.9375,104.2529,175.6206,20.4465,28.1681,76.5549,186.5857,229.8077,1742.0285,398.0653,1635.8331,269.1106,706.9056,0.0,1207.4569
USA_C16,5.6644,1.1273,0.6399,0.6809,0.1182,3.0652,1.7653,265.2056,184.1786,1.105,2.2745,0.2168,6.681,4.2946,2.0287,6.4654,0.8631,1.1655,2.9733,5.9218,1.0665,127.9558,2.8221,0.0404,744.6828,11.3106,1.5147,0.0345,0.0615,0.4274,0.9915,0.6429,0.3823,0.1833,0.1331,0.3722,0.1732,0.4291,0.8655,1.4543,0.4434,1.9292,0.5325,11.0581,0.0,0.9431,0.215,3.4011,0.9619,0.0115,1.629,1.2703,86.8058,8.2221,0.1936,2.3234,0.2235,1.4335,8.9062,1.8748,12.9005,3.8555,3.7832,6.2214,1.8185,1.0797,46.011,0.5684,1.1269,58.8309,1.1065,0.5986,0.1664,0.0109,0.0269,0.0651,0.3344,0.94,0.071,0.06,0.0509,0.8306,1.6507,0.1395,3.351,4.7452,3.4728,0.48,0.6992,0.0,0.3045,0.0048,0.0665,0.0775,0.0053,1.0221,0.1335,19.6779,2.1744,0.0422,1.1408,0.1642,0.3166,0.3924,0.4329,1.2057,0.6573,0.4707,2.5705,1.4369,0.7084,13.0593,0.3537,0.2175,18.9771,1.1557,0.0623,0.0121,0.0176,0.2102,0.0349,0.2745,0.0467,0.1688,0.0445,0.0557,0.5824,0.3488,0.1611,0.5731,0.4211,0.5208,0.1665,2.6142,0.0,3.7695,0.0094,1.2959,0.2156,9.0468,15.2886,1.5102,30.3029,4.5153,1.2676,1.9092,1.0318,1.9774,5.9549,2.9834,5.1471,15.0094,2.979,2.9292,7.4484,2.7161,102.4194,0.1409,0.0562,105.3428,40.1852,0.1913,0.0138,0.236,0.3466,0.0843,0.1869,0.0541,2.7387,0.0073,0.0952,0.2045,0.0909,0.4039,0.1082,0.0467,0.0986,1.3567,0.1527,0.0,264.9791,17.1552,62.6217,7.7373,95.8874,221.6564,47.5165,13539.3399,3105.0218,3.247,210.0182,22.7288,1120.8547,346.1444,330.4148,514.1984,250.825,175.0864,711.6053,1503.519,202.5552,5237.3614,4.7559,13.9239,31050.704,2334.8933,995.7364,2.1014,2.2917,75.6155,42.1338,806.708,347.2089,359.0017,633.2659,84.6562,2520.7042,341.9647,477.6321,774.0913,1276.1329,936.5676,96.6162,241.7203,0.0,1598.9583000000023
USA_C17_18,27.2998,7.2255,16.9651,3.4258,1.8123,442.3844,12.0179,8.6578,1665.8001,40.468,54.1589,28.3782,51.5048,58.7574,5.9579,21.5972,7.1828,16.6005,6.1767,17.5661,9.4483,58.6729,9.2632,6.0739,129.4474,155.5882,6.6191,2.2852,2.1676,16.2481,11.1198,58.1626,322.8646,46.9526,29.2271,120.0887,17.8521,51.8796,37.6566,8.31,46.2502,94.342,48.2258,38.0546,0.0,2.497,0.2834,0.7966,1.102,0.0595,67.7591,31.6112,11.7616,445.024,0.61,42.705,18.3663,24.4398,73.8684,4.3373,17.1017,49.2339,43.1423,26.8486,7.2138,3.1022,26.8186,2.9859,1.5002,9.4704,22.2777,1.8643,0.1619,0.1792,0.6466,0.7703,4.8072,13.8042,3.3284,17.3889,19.7721,10.5509,85.936,9.3043,17.2794,19.6114,6.4951,0.2262,4.0235,0.0,0.6425,0.0273,0.156,0.9326,0.0129,46.1603,4.1633,1.087,150.8489,1.0117,21.354,7.8897,6.9614,3.6892,0.9763,5.0809,9.543,7.703,7.2874,9.3794,0.8419,8.5373,0.9051,0.7926,5.1675,36.2386,1.0808,0.0813,0.181,0.8635,1.3141,0.8029,9.1661,2.9504,1.134,3.9997,0.245,8.4682,3.7327,3.281,1.1039,3.5906,1.2349,0.9091,0.0,28.5418,0.0718,0.8667,1.7731,0.8991,226.1505,40.6608,1.2429,1058.8471,3.1932,91.1094,43.0092,40.5852,101.1921,13.5154,32.4863,193.4804,50.1694,10.4792,78.6761,1.3173,53.2562,3.9384,2.4397,40.6161,340.7655,11.1095,0.3873,0.7878,12.3573,1.3632,44.6577,14.3837,1.1136,0.2137,151.6142,97.1113,77.5985,172.1566,137.4331,39.0851,56.1896,9.1134,22.48,0.0,371.6825,0.2547,125.3679,116.2342,103.2508,18544.5608,703.7232,582.2357,48309.6672,30.7299,4468.072,2061.0616,3657.0884,1417.4296,1635.4813,2084.897,1539.6551,959.0437,2099.517,1684.0938,583.2452,3313.6216,253.1871,221.0854,2766.9361,19793.0338,1003.1562,141.034,100.5182,1478.9591,815.7987,5910.0182,14591.7968,1970.9423,2730.7111,11200.2924,878.8823,12777.9382,6485.9303,13623.5601,9407.8097,8450.4233,2052.6405,2798.4911,0.0,7078.926100000003
USA_C19,250.7109,38.1531,100.6446,80.6557,37.9036,27.163,17.3347,26.2711,62.9575,384.3564,463.1981,39.7224,164.4809,39.2773,77.9388,22.4295,3.0929,8.708,19.8663,12.6221,6.8142,64.3619,55.5982,37.2502,494.2215,478.0087,801.4321,119.1404,519.3788,46.165,58.0063,23.5807,10.9178,14.3288,3.8631,107.6617,79.6937,40.3515,146.788,145.9131,72.3275,117.139,13.4198,58.7468,0.0,54.1399,1.717,6.9647,14.5668,1.1938,9.9227,40.8513,10.5192,19.8473,22.4831,273.5494,7.4123,88.3335,49.0004,58.6297,12.1605,34.9401,26.2412,19.2616,8.831,3.8497,10.6767,21.0909,5.8764,58.0635,9.7636,44.298,21.2338,13.4027,17.2429,1.0942,2.6634,2.4104,0.6604,1.9056,2.9723,12.9781,27.9523,9.2028,5.4747,3.6966,12.7236,0.9152,5.1261,0.0,44.6711,0.1721,0.5165,1.8618,0.4344,25.1685,8.4681,10.1032,12.8786,168.5595,173.3883,14.3759,63.721,12.8826,46.4426,11.3458,10.3612,9.1496,16.4342,30.1756,1.8454,7.9811,23.843,4.7517,75.6615,82.2535,97.2751,37.1174,77.3747,66.8177,9.8748,4.2365,5.619,3.5538,3.7343,3.3447,1.7622,18.5362,12.0823,22.5434,7.5421,15.545,6.0672,10.5746,0.0,152.3866,33.6287,134.6372,132.1597,13.2034,252.3882,49.5053,16.2943,60.4156,2197.6885,372.522,59.3408,105.4827,217.5097,133.7636,41.5382,52.2348,27.8502,18.6012,45.2991,2.1193,52.8903,441.1978,26.9706,418.8536,153.7117,1684.2321,7.2932,338.7531,14.8111,21.2203,70.6435,9.5696,30.7401,0.2812,6.6476,273.973,54.5525,49.6032,224.7262,14.1499,60.5602,17.2698,39.861,0.0,11745.2593,218.9975,4862.6491,3313.7518,3405.6117,4039.4204,1123.0694,1477.9102,7046.6793,10237.0405,30967.8565,1874.0453,4907.5579,6103.8641,4589.1673,2249.7646,1108.9361,1445.4089,2826.2866,972.0327,514.2713,1735.8366,27349.2491,2014.88,31294.2476,6858.9782,34625.7182,6233.1129,32318.6921,2133.1366,5349.8849,3491.6253,549.8811,430.3777,917.8819,10265.1423,3002.58,3860.2007,6493.5873,85981.7114,29279.0233,4846.4515,1258.8859,3375.1446,0.0,20446.095199999934
USA_C20,831.1008,5.3279,143.573,94.2062,13.561,76.1144,174.8745,121.7733,419.9645,499.7327,3502.777,425.6099,1791.673,76.8571,103.1266,106.4076,12.7549,55.201,90.2281,118.26,25.1692,198.8363,69.6546,7.5125,487.985,108.4778,39.1608,0.8411,1.4534,31.5053,10.496,11.6618,49.5254,4.6672,26.5536,82.54,37.419,36.6629,178.4303,72.9174,6.4225,176.2742,3.936,161.9094,0.0,548.7563,4.3971,36.3978,80.7019,7.6897,73.8537,422.4816,107.4809,207.9868,51.2981,2396.496,77.7687,964.6625,354.2567,136.7844,98.631,326.3324,255.6734,118.7904,75.9279,29.5682,105.8604,18.3651,43.6649,390.9304,63.6861,9.996,7.0626,0.7107,26.8535,0.2281,15.1423,23.7591,2.0743,17.9037,11.0002,79.3211,187.3023,34.0746,17.0346,19.7125,128.0624,7.0887,45.6673,0.0,86.7691,0.0479,0.9246,1.6326,0.5581,51.285,68.1428,60.4692,102.1984,47.7321,1125.97,116.6921,540.4803,46.7875,91.7429,60.0971,65.9409,31.3781,95.0517,213.7404,7.3569,36.9578,4.3644,8.4913,120.4093,33.8925,4.3379,0.665,0.4737,1.6381,0.5064,8.7049,2.8755,2.716,1.4308,1.6927,0.1416,13.1669,22.7625,14.6668,8.3,51.4656,5.7365,25.2526,0.0,508.6716,1.0656,528.6409,65.5936,47.6489,434.9573,260.0224,23.6526,184.8174,82.4243,3021.3984,524.1143,1004.6334,261.6832,299.1407,94.838,241.0528,110.3594,31.0819,279.9333,5.6524,173.5734,669.6492,111.3639,408.4236,173.1736,50.756,0.3295,0.7139,57.3854,0.1425,90.3516,30.5217,11.7106,0.172,29.0543,112.7921,35.647,67.7467,44.5657,18.7587,76.3833,37.2605,70.6989,0.0,20554.5626,0.5873,3497.5436,1204.1154,1273.3434,5675.12,7792.1348,1895.3503,13592.7844,2397.665,126864.9751,9072.6099,39886.1251,3901.5892,2137.4828,6806.6195,5126.6381,2274.9762,3522.1006,4420.956,1396.4704,7631.7832,1050.7323,644.057,8531.0083,2583.1604,349.8166,25.3266,64.4977,602.3193,171.9365,878.786,713.6806,602.2058,290.6627,443.6727,4281.8896,7013.1105,4415.7651,18112.0411,4026.6881,7609.6987,384.4528,2631.4999,0.0,37281.97499999996
USA_C21,12.2056,1.9078,3.493,2.0037,1.0929,12.0987,2.126,2.1132,5.9746,4.6642,25.9842,173.0113,14.3125,1.7008,8.7286,4.1945,3.9202,2.2059,6.2269,6.1246,2.2146,4.6089,2.2585,0.3324,25.4269,4.428,2.1734,0.3499,0.625,0.9939,0.3006,3.1393,2.6205,2.7455,0.8009,2.4079,2.8096,1.9691,2.5661,612.7666,8.4382,287.5087,2.9162,3.969,0.0,14.6078,1.0258,0.9461,1.4757,0.111,7.7161,5.421,1.5815,2.6993,0.6899,24.8397,91.2804,8.6404,4.5173,3.7159,2.0071,26.9154,6.6527,7.593,4.1053,1.722,1.7949,1.2987,0.7611,7.2162,2.8413,0.7102,0.1623,0.195,0.4258,0.0991,0.9652,0.248,1.2451,1.2192,0.5827,1.4509,10.6606,0.8764,2.6122,1.1658,190.0754,0.1702,0.7997,0.0,4.0461,0.0039,0.0258,0.0319,0.0346,6.3756,0.6173,0.5322,1.0942,0.7083,11.0198,279.6175,4.906,1.1819,1.8701,1.1672,5.8696,2.7758,5.3222,7.4911,2.8683,2.79,0.4303,1.0628,2.0268,1.4739,0.2116,0.0682,0.2189,0.2215,0.1494,0.9055,0.1855,1.8568,0.5447,0.1551,0.0793,8.3256,1.3327,14.9817,1.6412,443.355,0.3106,0.3231,0.0,10.4161,0.0566,3.9618,0.7479,0.7539,15.8518,5.0255,0.3247,2.8683,3.085,22.0287,82.5583,7.8846,2.5331,4.8001,2.8683,30.9081,4.4835,2.7551,11.7054,0.3927,3.2711,5.3247,0.8772,9.4736,4.0099,2.8132,0.0836,0.394,1.1565,0.0349,1.4321,0.3572,0.6902,0.0381,0.6458,1.4832,3.5244,2.167,51.292,0.3279,60.3215,0.6461,0.8582,0.0,657.6871,0.4677,53.6718,20.5325,24.6451,792.5729,97.3633,90.2544,214.4115,56.6016,1001.2071,10590.6032,352.9065,79.638,149.6685,201.6432,251.4602,86.7692,215.2705,215.1478,87.3481,188.4132,128.2231,22.9689,684.0513,575.6662,49.2799,11.2174,34.5597,15.1239,15.1572,120.8158,62.7647,84.0224,48.0237,92.6085,65.4897,2134.3345,144.481,1493.4744,130.8516,24489.8868,152.864,66.0881,0.0,8076.415200000034
USA_C22,4.7999,23.2815,10.5941,2.2771,17.3403,453.6904,27.5218,37.3816,112.0679,14.6136,74.118,39.8551,390.7497,32.9307,4.3643,39.9375,17.1306,5.6966,44.7744,604.9447,21.4273,193.2732,44.4282,5.1582,1319.2321,412.7104,142.2273,3.6674,5.5682,22.1562,5.6157,27.2404,10.3027,4.3064,13.2613,49.7414,22.1957,8.2162,20.0475,4.0721,31.1116,24.6659,68.5074,39.6787,0.0,11.0593,0.2313,3.9479,8.2132,1.0656,37.4584,20.7335,2.94,17.7781,1.336,54.9426,6.0177,153.9601,19.782,6.0702,12.1775,91.5845,72.2324,50.8242,44.1317,9.4175,21.83,1.3748,8.8691,37.7564,17.3877,10.4712,0.1111,0.13,1.0358,0.2755,1.619,0.3024,0.7055,0.5502,0.4258,6.323,10.2118,1.7299,0.7355,1.5671,3.3245,0.6313,1.7246,0.0,2.492,0.01,0.1138,0.0555,0.0533,22.1449,2.9595,1.3729,9.1489,0.9792,15.8225,5.1039,58.4026,2.9102,1.5041,9.7819,8.7876,12.235,53.2131,112.483,2.5548,18.0594,2.2941,2.8996,85.0491,29.59,3.6511,0.0334,0.0728,2.0154,0.3522,0.8059,0.1421,1.2353,0.405,0.2331,0.3221,3.8943,1.6529,3.4571,0.3709,3.4691,0.2341,0.5995,0.0,35.4211,0.051,9.3022,4.3623,1.9061,440.9162,75.0592,9.1584,66.3892,4.449,63.4975,21.0769,127.6415,16.2275,12.5045,55.1043,393.6501,163.5327,49.0293,1016.4346,7.2141,116.3412,1.7991,4.073,390.2872,388.7483,54.7772,0.1533,0.1192,28.9254,0.0349,45.5841,0.4223,0.6654,1.1074,3.4922,11.2232,9.866,22.1008,15.9059,2.2764,32.152,1.0673,6.1268,0.0,1173.1608,0.5189,516.8973,527.0641,501.9089,11756.1112,712.787,786.3449,2845.5784,57.4433,6623.9189,1930.3532,10741.9207,1010.7835,1365.6299,3162.4742,3331.1703,1360.9067,5278.633,12699.6632,2286.0809,7568.3566,27.5996,242.6847,21537.6979,11032.6975,595.8008,15.5537,12.304,290.0066,1822.8062,3088.6613,1226.3967,1707.943,442.2599,638.8619,743.4401,3185.8195,1643.4141,6620.906,1053.267,7231.5271,182.7818,944.8927,0.0,5713.017700000026
USA_C23,7.9948,0.4393,1.913,4.6032,18.7328,23.6495,1.9701,12.9714,5.7787,4.0169,10.6716,2.713,8.9815,319.967,24.5084,20.3556,1.6879,11.5577,3.25,70.3627,17.8972,11.1114,0.493,0.3669,980.4071,3.582,2.8064,0.0849,0.1104,0.7249,0.0907,12.8011,1.0064,0.6637,0.6602,1.4267,1.8121,3.7088,8.3631,3.9242,1.8315,4.1155,0.8099,1.6739,0.0,1.0922,0.2587,1.4665,2.2787,0.3451,3.8664,2.1072,0.2935,0.7474,0.7566,5.4046,1.2633,1.5444,60.2244,11.3992,2.6339,12.4902,7.4022,4.0488,2.6774,0.5952,1.9387,0.9315,0.7926,188.3568,0.434,0.6338,0.0249,0.045,0.1394,0.0796,0.3249,0.2463,0.1152,0.1539,0.084,0.2306,1.2877,0.1091,0.7836,0.8751,1.0601,0.1363,0.0889,0.0,3.4881,0.0031,0.0384,0.2628,0.0607,4.9227,1.1057,6.7522,0.4737,0.1562,6.7543,2.7942,3.351,42.9404,7.3343,4.7559,5.5609,5.1269,5.4483,14.7991,0.6166,5.4637,6.2802,0.701,139.5106,1.758,0.4505,0.0367,0.0311,0.8677,0.0616,1.6289,0.0275,1.2893,0.0599,0.0205,0.3759,0.8553,1.0353,2.4186,0.384,1.6474,0.5365,1.3483,0.0,3.7804,0.0391,1.1593,0.7921,7.3188,43.9346,4.4907,0.5709,1.5863,0.6944,2.8376,2.013,1.9221,61.4107,1.8333,6.4115,13.1354,9.3746,2.4985,21.1231,0.7796,8.0341,0.665,1.5967,287.823,10.9335,1.1316,0.2125,0.6315,0.4897,0.008,7.4775,0.7798,0.1168,0.0071,0.1853,4.6295,0.3694,1.2565,2.1011,0.0662,1.1283,0.1113,0.7423,0.0,95.7395,3.5112,484.1319,173.7232,496.6303,3400.7076,267.7093,770.1356,376.1452,14.5803,1123.2648,481.2634,1291.3363,11443.1807,2769.5287,1242.273,845.5941,1234.7152,1799.0981,4050.2961,266.8607,1036.8333,31.8051,157.2579,63632.8941,1116.8543,50.0844,3.4562,5.1477,73.434,29.1577,1252.6433,181.8534,1188.6923,517.8396,100.5388,91.8234,2361.2479,820.2954,4242.5733,471.6485,2523.3634,109.2118,608.3343,0.0,2527.6014000000027
USA_C24,27.8677,3.5657,215.7858,32.2426,120.0136,8.9478,3.31,12.487,8.4665,0.2572,103.6615,0.5376,20.8565,47.8738,6244.691,2249.9855,41.9175,811.0753,825.1803,832.4347,282.4563,249.2726,2.8406,0.8257,741.7343,58.36,3.4767,2.4021,0.017,18.6298,0.1907,2.2961,7.1868,0.7141,0.0,1.2924,0.2113,25.4371,26.9879,0.6299,20.0521,65.2549,4.3191,10.0861,0.0,0.1745,0.0482,11.8492,2.9827,0.8694,1.6001,0.8177,0.5854,1.616,0.3329,18.5384,0.2379,5.2353,19.8033,640.719,185.4214,67.9551,431.9328,257.4924,69.6841,22.5184,29.9977,0.7903,6.45,245.2763,1.0021,1.3397,0.1438,0.1401,1.0211,0.0688,0.0146,0.0354,0.0021,0.0013,0.0264,1.008,3.2643,0.1374,0.0001,0.2666,0.016,0.0777,0.4508,0.0,0.3836,0.0,0.7106,0.203,0.093,3.1768,0.2179,0.3901,3.7035,0.2484,42.5827,1.2939,6.2282,1.6847,621.8043,226.4644,37.1384,93.7341,123.3038,132.4304,12.7395,44.7225,7.448,0.8389,39.2934,5.4264,2.4213,0.0136,0.0319,1.7729,0.0579,0.0101,0.1836,0.5772,0.0487,0.0,0.0224,1.1124,0.5043,1.1855,0.0626,0.0117,0.0407,0.1157,0.0,17.1546,0.041,11.6817,0.354,65.9766,3.8342,3.0225,0.8924,13.1376,0.1366,9.3118,2.4243,26.1507,44.789,1975.3173,938.9189,196.9121,1184.758,490.9288,1171.6836,61.0345,372.5624,2.1396,4.8572,1177.1563,13.6486,0.074,0.0447,1.0317,0.3546,0.0351,0.844,0.8547,0.0957,2.1855,0.0,0.7604,0.6092,2.068,2.8573,0.0058,0.5182,0.0664,0.4636,0.0,82.2831,0.0,2887.5816,454.8566,551.7913,3317.9711,199.5578,427.4135,573.3485,0.0,679.4002,0.0,1171.5085,705.6217,71037.0975,64388.4118,6107.7869,12183.1313,29835.1884,18591.3667,9631.6333,9115.9031,1431.6815,520.4106,5942.0574,1891.1447,921.423,0.0,0.7597,180.8294,4.7847,71.6417,1502.299,727.6471,146.014,1.1013,528.5813,1043.449,368.0781,802.5121,163.9227,312.9287,214.5689,211.1249,0.0,17064.132599999946
USA_C25,61.8618,3.8141,152.991,45.0765,11.7442,203.2235,3.3027,26.239,9.8114,5.6286,26.1586,2.1235,22.6423,2.4388,128.1808,558.9934,57.9037,25.1771,271.1994,1099.8638,250.0563,140.3114,21.6392,15.2703,2745.1524,89.9352,63.4505,0.6457,2.453,21.3294,2.221,10.9669,17.543,24.6085,38.1423,85.2355,114.2264,15.0855,93.5578,95.296,2.9118,69.0704,2.1499,2.9496,0.0,6.441,0.5724,9.6732,6.9357,0.8522,9.3128,4.9269,5.3367,4.5611,2.714,15.2126,1.7584,9.4259,31.9786,25.7669,89.0944,56.2263,58.0722,85.9786,18.7948,9.998,15.8372,7.3939,4.2097,100.9063,2.8599,1.4431,0.5949,0.3425,3.858,0.1382,0.9077,0.5281,1.22,1.401,1.0862,10.767,27.7474,2.3505,0.8834,1.5274,2.5304,0.1661,0.861,0.0,1.6085,0.0201,0.4987,0.19,0.0477,4.8922,0.8909,1.0326,0.7473,1.3843,5.7839,2.2607,4.7604,1.1235,4.9301,70.5244,7.8195,10.9507,61.5615,51.6862,5.8884,14.9704,2.5385,3.2539,39.2575,7.8334,1.2077,0.1184,0.1213,1.8089,0.2528,0.4217,0.4792,1.3111,0.5327,0.564,0.8198,1.0271,1.3128,4.4955,0.551,1.8368,0.3151,0.4321,0.0,22.5794,0.0399,20.267,5.6778,84.8981,131.9565,15.7349,3.6586,6.1118,77.0936,25.5138,1.5627,53.7957,14.6368,145.7401,483.745,247.921,212.2915,112.155,784.0425,13.5602,95.4508,8.4628,3.4982,864.9267,91.1783,6.4116,0.6719,0.7265,7.9075,0.2214,6.7272,14.2943,3.0048,0.1946,44.2238,9.0127,2.5313,28.908,25.1642,4.5033,6.9927,2.1514,20.9773,0.0,2023.0645,22.2194,1175.0813,523.1377,1017.3715,10658.5912,824.8044,2894.956,4848.4165,104.3174,5948.2243,460.3362,5041.6663,2512.0046,7901.6865,33046.082,10364.7556,7152.6408,18994.8542,38508.0476,6575.477,7334.7524,311.6527,1773.0002,66688.8344,4897.2737,1779.1896,2038.359,159.5359,365.1395,796.6488,2394.3021,1966.5445,3453.9269,1465.8856,1014.1682,1077.6823,4978.6285,1921.8547,8949.872,841.4934,1910.4533,870.9059,993.7389,0.0,5842.485700000007
